"ACCENUMB"	"alt"	"slope"	"wind_1"	"wind_7"	"wind_annual"	"srad_1"	"srad_7"	"srad_annual"
"1259861202"	93	0.203841000795364	3.07999992370605	1.89999997615814	2.37599992752075	18920	18351	18033.666015625
"1259864170"	135	0.293677508831024	2.79999995231628	1.70000004768372	2.14333343505859	19113	18456	18051.75
"1260595431"	1603	7.07560014724731	2.4520001411438	1.73199999332428	2.17866659164429	20499	17040	18207.083984375
"1261037665"	1243	2.07528305053711	3.2960000038147	2.29999995231628	2.69733333587646	18078	17953	17589.916015625
"1261042600"	320	0.646986186504364	2.09999990463257	1.39999997615814	1.67066669464111	17884	18630	17864.833984375
"1271"	1541	1.46425700187683	2.01600003242493	1.55200004577637	1.6783332824707	20406	17571	18420
"13527"	123	0.992223381996155	2.53600001335144	2.31599998474121	2.37899994850159	20450	17462	18284.083984375
"137474715"	197	1.3654819726944	2.16000008583069	1.83599996566772	1.9706666469574	20511	17809	18425
"1386"	355	1.31620395183563	3.18400001525879	1.97599995136261	2.63733339309692	17988	16280	16649.666015625
"1407"	16	0.00654871994629502	3.23200011253357	2	2.5239999294281	18487	18487	17845.083984375
"1417698996"	1023	1.3018319606781	1.83599996566772	1.35199999809265	1.51333332061768	20042	17316	18202.916015625
"1417699390"	1241	1.68535804748535	1.89199995994568	1.42799997329712	1.57133328914642	19968	17123	18057.25
"1417700280"	1473	1.71749305725098	1.97599995136261	1.50399994850159	1.6489999294281	20044	16980	18018.916015625
"1417700911"	1898	6.08017778396606	2.15599989891052	1.75999999046326	1.84899997711182	20315	16743	18104.916015625
"1417701372"	2420	7.87399387359619	2.52800011634827	2.16799998283386	2.23566675186157	20233	16140	17695.5
"1417701789"	1473	1.71749305725098	1.97599995136261	1.50399994850159	1.6489999294281	20044	16980	18018.916015625
"1418339625"	732	5.4866509437561	3.6159999370575	2.93600010871887	3.3456666469574	17016	15830	16046.75
"1418343038"	23	0.267891496419907	3.2960000038147	2.22399997711182	2.70600008964539	18874	18294	17938.083984375
"1418343926"	5	0.0851612836122513	3.97200012207031	3.23600006103516	3.63433337211609	17022	16380	16326.3330078125
"1418344309"	448	2.76468396186829	3.72000002861023	2.9760000705719	3.39266681671143	17097	16090	16229.5830078125
"1418344937"	719	3.45029497146606	3.46799993515015	2.75600004196167	3.17033338546753	17050	15836	16117.4169921875
"1418346861"	419	5.60721111297607	3.89599990844727	3.14400005340576	3.57299995422363	16984	16065	16190.3330078125
"1418347320"	683	3.31850099563599	3.33599996566772	2.57999992370605	3.00866675376892	17172	15815	16123.6669921875
"1418347675"	17	0.209944292902946	4.13199996948242	3.20799994468689	3.73066663742065	17501	16476	16541.75
"1418793433"	1937	2.00008893013	2.26399993896484	1.80400002002716	1.91533327102661	20500	17186	18294.5
"1419060083"	15	0.00218290695920587	3.40000009536743	2.13599991798401	2.69300007820129	18385	18475	17827.083984375
"1419060525"	83	0.0975492224097252	2.88800001144409	2	2.4006667137146	19142	18191	18057.75
"1419060964"	86	0.101287700235844	2.90000009536743	2.0479998588562	2.45433330535889	19247	18278	18151
"1419062942"	42	0.135989800095558	3	1.79999995231628	2.27099990844727	18776	18567	17998.333984375
"1419190054"	1612	6.36400699615479	2.93200016021729	2.24399995803833	2.61666679382324	19673	15729	17367.333984375
"1419190468"	1703	3.46280097961426	2.44000005722046	1.72399997711182	2.1763334274292	20204	16699	17649.916015625
"1419191319"	878	1.05027794837952	2.5	1.77600002288818	2.1783332824707	19672	17732	18040
"1419207379"	341	1.1245950460434	2.09999990463257	1.7039999961853	1.95433330535889	19299	18009	17960.166015625
"1419217953"	2389	9.42851734161377	2.77600002288818	1.9559999704361	2.49666666984558	19857	16953	17872.833984375
"1419221636"	1880	3.86834311485291	2.79200005531311	2.1159999370575	2.47766661643982	19915	15762	17511.833984375
"1419230384"	400	2.18179297447205	1.89999997615814	1.5	1.70733332633972	19100	18170	17953.083984375
"1419234721"	1277	1.8362250328064	1.89999997615814	1.5	1.6563333272934	16596	15784	15964.1669921875
"1421"	658	4.41993093490601	3.35599994659424	2.42799997329712	2.84833335876465	20055	16340	17818.75
"1421356080"	1376	1.67093300819397	1.89999997615814	1.60000002384186	1.69900000095367	16780	15880	16080.5830078125
"1421357477"	278	0.0897383764386177	2.60399985313416	1.60000002384186	2.05533337593079	19442	18540	18203.083984375
"1421358618"	387	0.656333327293396	2.35599994659424	1.60000002384186	1.95299994945526	20139	18393	18499.416015625
"1421358807"	15	0.0166245196014643	3.08799982070923	1.70000004768372	2.28366661071777	18981	18725	18111.916015625
"1421360237"	16	0.00654871994629502	3.29999995231628	2	2.55800008773804	18530	18482	17884.333984375
"1421361082"	95	0.183493405580521	3.08799982070923	1.89999997615814	2.37899994850159	18930	18391	18038.083984375
"1421362648"	943	3.31479001045227	3.24399995803833	2.61999988555908	2.98300004005432	16722	15550	15830.75
"1421364155"	25	0.0747306495904922	2.81599998474121	1.70000004768372	2.14733338356018	19015	18593	18102.083984375
"1421364406"	967	0.264382302761078	2.42799997329712	1.70000004768372	2.08866667747498	19710	17689	17957.333984375
"1421365553"	29	0.0244056396186352	3	1.75600004196167	2.29299998283386	18789	18614	18072.666015625
"1421367150"	11	0.0224744006991386	3.70799994468689	2.48000001907349	3.01866674423218	18073	17485	17159.25
"1421369433"	41	0.06552354991436	3.37600016593933	2.14800000190735	2.68099999427795	18604	18382	17930.416015625
"1421370713"	8	0.0989075005054474	3.27600002288818	2.60399985313416	2.96766662597656	18997	18049	17884.25
"1421371426"	28	0.0292867701500654	3	1.60000002384186	2.20000004768372	18870	18617	18053.333984375
"1421372750"	79	0.0352659299969673	3.09999990463257	1.89999997615814	2.42266654968262	18888	18416	18031.583984375
"1421372932"	6	0.00976225640624762	4.05200004577637	2.85599994659424	3.378666639328	18247	18422	17719.416015625
"1421374035"	15	0.0166245196014643	3.08799982070923	1.70000004768372	2.28366661071777	18981	18725	18111.916015625
"1421374073"	16	0.00654871994629502	3.23200011253357	2	2.5239999294281	18487	18487	17845.083984375
"1421375564"	551	1.00110101699829	2.39200019836426	1.60000002384186	1.96300005912781	20095	18295	18390.916015625
"1421376033"	15	0.0170490499585867	3.44400000572205	1.91999995708466	2.58333325386047	19006	18772	18084.166015625
"1421376695"	3	0.00976225640624762	4.16799974441528	3.10800004005432	3.59666657447815	18551	18333	17940.333984375
"1421376873"	8	0.0205934997648001	3.74000000953674	2.16000008583069	2.84599995613098	18885	18633	18039.833984375
"1421377310"	99	0.143491595983505	2.90000009536743	1.79999995231628	2.28166675567627	19051	18412	18025.666015625
"1421377585"	93	0.203841000795364	3.07999992370605	1.89999997615814	2.37599992752075	18920	18351	18033.666015625
"1421378582"	8	0.0244056396186352	3.7960000038147	2.56399989128113	3.10699987411499	18087	17810	17271.666015625
"1421382455"	19	0.21336629986763	4.2480001449585	3.2960000038147	3.75866675376892	18814	17850	17714.333984375
"1421382868"	75	0.0415326282382011	3.09999990463257	1.89999997615814	2.41633319854736	18848	18417	17998.5
"1421383008"	64	0.163032203912735	3.09999990463257	1.89999997615814	2.43599987030029	18830	18442	18019.5
"1421383310"	23	0.267891496419907	3.2960000038147	2.22399997711182	2.70600008964539	18874	18294	17938.083984375
"1421384364"	418	0.416967809200287	2.40000009536743	1.60000002384186	1.97366666793823	20177	18519	18558
"1421386773"	344	2.01104807853699	2.34400010108948	1.60000002384186	1.94233334064484	20310	18538	18617.333984375
"1421387260"	28	0.0185225792229176	3	1.70000004768372	2.2590000629425	18782	18633	18045.333984375
"1421389527"	13	0.0246967691928148	3.39600014686584	2.09999990463257	2.65100002288818	18492	18514	17836
"1421389664"	57	0.116432897746563	3.20000004768372	2	2.51333332061768	18732	18436	18011.916015625
"1421390755"	923	1.26222205162048	2.84400010108948	1.79999995231628	2.41300010681152	18950	16415	17059.833984375
"1421390856"	14	0.0232046209275723	3.31200003623962	2.03200006484985	2.58966660499573	18430	18520	17785.5
"1421392340"	16	0.00308709591627121	3.39600014686584	2.09999990463257	2.65733337402344	18468	18470	17863.25
"1421393070"	50	0.292164713144302	3.09999990463257	1.89999997615814	2.41766667366028	18906	18358	17970
"1421394528"	8	0.0248889699578285	4.19090890884399	3.59090900421143	3.99659085273743	18427	17047	17294.166015625
"1421395490"	171	0.127527102828026	2.29999995231628	1.5	1.86566662788391	20308	18738	18706.25
"1421397187"	156	0.126627206802368	2.70000004768372	1.70000004768372	2.11666679382324	19460	18478	18337.083984375
"1421402554"	90	0.0593011602759361	2.83599996566772	2	2.39033341407776	19271	18297	18088.25
"1421402847"	8	0.149413198232651	4.3705883026123	3.42941188812256	3.88137245178223	18830	17719	17704.75
"1421403013"	145	0.344459712505341	2.68799996376038	1.70000004768372	2.13133335113525	19554	18516	18385.5
"1421404466"	109	0.126476600766182	2.90000009536743	2	2.4156665802002	19322	18362	18226.5
"1421405240"	30	0.0222613699734211	3	1.70000004768372	2.24600005149841	18917	18660	18089.166015625
"1421406675"	72	0.179847598075867	2.70000004768372	1.79999995231628	2.17366671562195	19338	18435	18168.5
"1421409505"	45	0.876289188861847	2.69600009918213	1.79999995231628	2.23466658592224	17282	16290	16394.75
"1421410633"	418	0.416967809200287	2.40000009536743	1.60000002384186	1.97366666793823	20177	18519	18558
"1421410960"	8	0.00617419322952628	3.92000007629395	2.72399997711182	3.25200009346008	18185	18439	17681.666015625
"1421411630"	5	0.0284616202116013	4.21199989318848	3.08399987220764	3.58366656303406	18144	18289	17707.916015625
"1421411855"	52	0.242645099759102	3.09999990463257	1.89999997615814	2.40533328056335	18936	18404	18000
"1421413239"	205	1.98666203022003	2.40000009536743	1.60000002384186	1.99433326721191	20008	18454	18470.333984375
"1421414130"	919	2.23581600189209	2.73600006103516	1.89999997615814	2.36699986457825	18864	16776	17334.083984375
"1421415605"	38	0.273732990026474	4.31818199157715	3.38636374473572	3.84090900421143	18978	18160	17968.666015625
"1421415990"	114	0.244113504886627	3	1.84799993038177	2.3456666469574	18889	18397	18015.5
"1421416436"	8	0.0205934997648001	3.74000000953674	2.16000008583069	2.84599995613098	18885	18633	18039.833984375
"1421417211"	108	0.247139796614647	3.0479998588562	1.89600002765656	2.36333322525024	18901	18426	18000
"1500198051"	125	1.02938199043274	2.5479998588562	2.13199996948242	2.43866658210754	19023	18443	18105.166015625
"156"	64	0.785518288612366	2.74000000953674	2.54999995231628	2.60083341598511	20455	17692	18476.583984375
"1563376827"	370	0.153797805309296	2.38800001144409	1.60000002384186	1.96166670322418	20418	18591	18729.333984375
"16227"	558	3.00750398635864	1.80799996852875	1.40399992465973	1.53666663169861	20599	17496	18310.583984375
"1670"	16	0.0175991598516703	3.44799995422363	2.36800003051758	2.95466661453247	17731	16518	16582.5
"1675901289"	1335	2.65757489204407	1.74800002574921	1.46399998664856	1.52633333206177	18009	16971	17250.583984375
"168"	7	0.0185225792229176	4.17199993133545	3.01600003242493	3.52266669273376	18369	18350	17739.75
"1697944395"	426	1.70093595981598	3.55200004577637	2.80800008773804	3.21900010108948	17189	16034	16212.6669921875
"1697944475"	1558	3.95424008369446	1.91199994087219	1.53999996185303	1.67066669464111	16829	15504	15896.75
"1697944507"	8	0.0752706900238991	3.72399997711182	3.10399985313416	3.30733323097229	20339	17143	18099.583984375
"1697944508"	1360	2.68130207061768	1.89999997615814	1.5	1.62966668605804	16833	15716	15988.1669921875
"1697944512"	8	0.0236117504537106	3.07200002670288	2.2279999256134	2.65000009536743	17082	16228	16210.5830078125
"1697944734"	769	1.95179402828217	2.45600008964539	1.70000004768372	2.06433343887329	17004	15574	15977.6669921875
"1710"	198	0.610430181026459	3.4760000705719	2.13599991798401	2.88833332061768	18688	16458	16999.75
"17840"	41	0.889660477638245	3.85199999809265	2.65199995040894	3.38833332061768	19305	17107	17855.333984375
"185"	64	0.163032203912735	3.09999990463257	1.89999997615814	2.43599987030029	18830	18442	18019.5
"18656"	1177	5.14145803451538	1.79999995231628	1.53600001335144	1.62666666507721	16844	16409	16380.4169921875
"1893309926"	86	0.101287700235844	2.90000009536743	2.0479998588562	2.45433330535889	19247	18278	18151
"1893309935"	19	0.21336629986763	4.2480001449585	3.2960000038147	3.75866675376892	18814	17850	17714.333984375
"1893309957"	90	0.172890692949295	2.70000004768372	1.79999995231628	2.16166663169861	19371	18439	18168.583984375
"1893309961"	6	0.0810325518250465	4.19199991226196	3.19600009918213	3.6726667881012	19016	18276	18101
"1893309969"	516	0.356852293014526	2.40000009536743	1.60000002384186	1.97099995613098	20128	18322	18419.916015625
"1893309975"	26	0.0166245196014643	3	1.79999995231628	2.31266665458679	18712	18629	17988.916015625
"1893310000"	836	0.743564128875732	2.79999995231628	1.79999995231628	2.36199998855591	19039	16608	17176.166015625
"1893310016"	271	0.195244401693344	2.55200004577637	1.60000002384186	2.00433325767517	19560	18558	18264.666015625
"1893310040"	10	0.134297296404839	3.94000005722046	2.89199995994568	3.37233328819275	18742	18332	17980.416015625
"1893372425"	923	1.26222205162048	2.84400010108948	1.79999995231628	2.41300010681152	18950	16415	17059.833984375
"1893372434"	7	0.015435479581356	3.77999997138977	2.46399998664856	3.03733325004578	18598	18609	17832.583984375
"1893372435"	1448	4.60573482513428	2.17600011825562	1.72000002861023	1.81700003147125	19578	18243	18375.333984375
"1893372440"	1612	2.10021305084229	2.42000007629395	1.91999995708466	2.01900005340576	19846	18162	18485.083984375
"1893372447"	30	0.0222613699734211	3	1.70000004768372	2.24600005149841	18917	18660	18089.166015625
"1893372464"	1357	4.23501682281494	2.09599995613098	1.64800000190735	1.7426666021347	19475	18223	18296.583984375
"1893372484"	1448	4.60573482513428	2.17600011825562	1.72000002861023	1.81700003147125	19578	18243	18375.333984375
"1893372489"	604	3.7686710357666	2.80399990081787	2.41200017929077	2.76066660881042	20097	18654	18718.833984375
"1893372490"	604	3.7686710357666	2.80399990081787	2.41200017929077	2.76066660881042	20097	18654	18718.833984375
"1893372493"	1988	3.04840588569641	2.64400005340576	2.15599989891052	2.26133322715759	20033	18006	18492.833984375
"1893372494"	1399	3.5219259262085	2.34800004959106	1.84399998188019	1.939333319664	19891	18158	18331.833984375
"1893372495"	1030	3.69155192375183	2.2039999961853	1.41999995708466	1.86099994182587	21447	17715	18806.083984375
"1893372499"	1225	4.21638679504395	2.01600003242493	1.567999958992	1.66766667366028	19220	18208	18190.333984375
"1893372500"	1357	4.23501682281494	2.09599995613098	1.64800000190735	1.7426666021347	19475	18223	18296.583984375
"1893372506"	264	3.33176803588867	1.63999998569489	1.15600001811981	1.30133330821991	18337	18385	17974.25
"1893372507"	1013	5.85011005401611	2.00399994850159	1.52799999713898	1.62966668605804	19315	18236	18207.916015625
"1893372511"	1480	3.64607906341553	2.26799988746643	1.48399996757507	1.92999994754791	21431	17536	18744.583984375
"1893372526"	594	3.76455998420715	1.74800002574921	1.25999999046326	1.39966666698456	18945	18371	18158.333984375
"1893372528"	1745	2.71174502372742	2.44000005722046	1.96399998664856	2.06133341789246	20048	18025	18519.833984375
"1893372531"	53	0.195061206817627	2.89333343505859	2.55999994277954	2.80722212791443	19283	18210	18089.166015625
"1893372533"	1937	0.906093776226044	2.42400002479553	1.92400002479553	2.01633334159851	20240	17527	18216.833984375
"1893372534"	13	0.0899240300059319	3.00399994850159	2.2960000038147	2.65833330154419	19192	18187	18032
"1893372537"	9	0.023510629311204	3.75600004196167	2.5239999294281	3.06599998474121	18149	17795	17299.166015625
"1893372538"	1385	4.04738187789917	2.13599991798401	1.67200005054474	1.77133333683014	19260	18114	18147.666015625
"1893372541"	10	0.0492486096918583	3.77999997138977	2.65199995040894	3.1506667137146	19650	18200	18050.583984375
"1893372544"	1448	4.60573482513428	2.17600011825562	1.72000002861023	1.81700003147125	19578	18243	18375.333984375
"1893372547"	1480	3.64607906341553	2.26799988746643	1.48399996757507	1.92999994754791	21431	17536	18744.583984375
"1893372548"	25	0.0747306495904922	2.81599998474121	1.70000004768372	2.14733338356018	19015	18593	18102.083984375
"1893372552"	1630	0.54893547296524	2.28399991989136	1.49600005149841	1.95299994945526	21392	17682	18744.75
"1893372569"	1448	4.60573482513428	2.17600011825562	1.72000002861023	1.81700003147125	19578	18243	18375.333984375
"1893372571"	1440	3.77069211006165	2.21600008010864	1.72800004482269	1.83833336830139	19821	18081	18420.916015625
"1893372573"	951	1.72664594650269	1.89599990844727	1.45200002193451	1.54900002479553	19436	18369	18380.916015625
"1893372574"	1245	1.26274800300598	2.06800007820129	1.61600005626678	1.70899999141693	19749	18270	18489.5
"1893372576"	7	0.00690295686945319	3.88000011444092	2.66400003433228	3.20133328437805	18127	18288	17529.666015625
"1893372578"	64	0.163032203912735	3.09999990463257	1.89999997615814	2.43599987030029	18830	18442	18019.5
"1893372580"	1173	1.25723004341125	2.03600001335144	1.56400001049042	1.67033338546753	19603	18222	18403.833984375
"1893372584"	1448	4.60573482513428	2.17600011825562	1.72000002861023	1.81700003147125	19578	18243	18375.333984375
"1893372591"	2191	5.66537284851074	2.98799991607666	2.4760000705719	2.5716667175293	20220	17909	18504
"1893372592"	1357	4.23501682281494	2.09599995613098	1.64800000190735	1.7426666021347	19475	18223	18296.583984375
"1893372609"	1331	1.66729295253754	2.10800004005432	1.63999998569489	1.74433326721191	19846	18244	18528.333984375
"1893372615"	1440	3.77069211006165	2.21600008010864	1.72800004482269	1.83833336830139	19821	18081	18420.916015625
"1893372623"	1814	2.40953803062439	2.49200010299683	2.01200008392334	2.10666656494141	19996	18135	18500.083984375
"1893372634"	1657	2.90134811401367	2.35599994659424	1.87599992752075	1.9743332862854	19946	18057	18496.5
"1893372636"	1043	0.844904184341431	1.93999993801117	1.48000001907349	1.58066666126251	19604	18401	18432.75
"1893372641"	1448	4.60573482513428	2.17600011825562	1.72000002861023	1.81700003147125	19578	18243	18375.333984375
"1893372645"	20	0.0882930532097816	3.98000001907349	3.09200000762939	3.52800011634827	19102	18275	18096.25
"1893372653"	77	0.801181614398956	4.3120002746582	3.27999997138977	3.72900009155273	20359	16729	18027.333984375
"1893372654"	1448	4.60573482513428	2.17600011825562	1.72000002861023	1.81700003147125	19578	18243	18375.333984375
"1893372660"	2025	0.922040283679962	2.48399996757507	1.98800003528595	2.0716667175293	20251	17494	18182.333984375
"1893420605"	264	3.33176803588867	1.63999998569489	1.15600001811981	1.30133330821991	18337	18385	17974.25
"1893443397"	6	0.0216096695512533	3.79999995231628	2.66799998283386	3.18033337593079	18293	18282	17727.416015625
"1893443412"	25	0.0152803501114249	3	1.79999995231628	2.29133319854736	18711	18620	17966.75
"1893443413"	112	0.46970009803772	3	1.79999995231628	2.29699993133545	18869	18431	17966.416015625
"1893443430"	224	0.275321185588837	2.79999995231628	1.77199995517731	2.20166659355164	19278	18483	18164.75
"1893443436"	65	0.619129180908203	2.51200008392334	1.56400001049042	1.96733331680298	19566	18565	18146.333984375
"1893443438"	127	0.0693394765257835	2.59999990463257	1.60000002384186	2.02533340454102	19391	18597	18181.75
"1893443459"	8	0.0186507608741522	3.83999991416931	2.46000003814697	3.06533336639404	18434	18622	17754.25
"1893443463"	160	0.0791284367442131	3	1.79999995231628	2.31666660308838	18982	18483	18066.166015625
"1893443476"	234	0.318499207496643	2.79999995231628	1.70000004768372	2.16899991035461	19297	18459	18159.75
"1893443582"	26	0.0232046209275723	2.90000009536743	1.60000002384186	2.11766672134399	18867	18678	18047.5
"1893443976"	30	0.03040437027812	3.09999990463257	1.89999997615814	2.42499995231628	18816	18464	17985.166015625
"1893443988"	73	0.113888196647167	3.09999990463257	1.89999997615814	2.40400004386902	18865	18428	18029.333984375
"1893444013"	12	0.00787058286368847	3.6399998664856	2.40000009536743	2.94066667556763	18078	17725	17289.083984375
"1893559738"	1270	1.35928094387054	1.89999997615814	1.41999995708466	1.57466661930084	20016	17161	18083.5
"1893559749"	1023	1.3018319606781	1.83599996566772	1.35199999809265	1.51333332061768	20042	17316	18202.916015625
"1893559773"	1241	1.68535804748535	1.89199995994568	1.42799997329712	1.57133328914642	19968	17123	18057.25
"1893559781"	1344	0.978901326656342	1.91600000858307	1.46399998664856	1.60300004482269	20047	17093	18072.666015625
"1893559785"	1023	1.3018319606781	1.83599996566772	1.35199999809265	1.51333332061768	20042	17316	18202.916015625
"1893559786"	1189	1.86876499652863	1.88399994373322	1.40799999237061	1.55833327770233	20002	17207	18097.916015625
"1893559797"	1241	1.68535804748535	1.89199995994568	1.42799997329712	1.57133328914642	19968	17123	18057.25
"1893559817"	1186	0.114597298204899	1.87199997901917	1.40399992465973	1.54933333396912	19989	17206	18118.25
"1893559824"	1241	1.68535804748535	1.89199995994568	1.42799997329712	1.57133328914642	19968	17123	18057.25
"1893559827"	1287	1.29755198955536	1.90799999237061	1.42400002479553	1.58033335208893	20077	17119	18133.333984375
"1893559860"	1023	1.3018319606781	1.83599996566772	1.35199999809265	1.51333332061768	20042	17316	18202.916015625
"1893566017"	642	1.04001498222351	3.12400007247925	1.92799997329712	2.59666657447815	18262	16081	16650.166015625
"1893566037"	203	1.83265900611877	3.20000004768372	1.98399996757507	2.65833330154419	18358	16589	16911
"1893566075"	133	2.46976804733276	3.20000004768372	2	2.6710000038147	18182	16564	16854.083984375
"1893589904"	897	2.0798499584198	2.69600009918213	1.87199997901917	2.2446665763855	18993	19147	18622.75
"1893746645"	943	4.53584098815918	2.20000004768372	1.60000002384186	1.84899997711182	17940	15713	16380.6669921875
"1893746646"	1357	4.23501682281494	2.09599995613098	1.64800000190735	1.7426666021347	19475	18223	18296.583984375
"1893746647"	1799	0.807385981082916	2.24399995803833	1.72000002861023	1.94599997997284	19486	16139	17405.333984375
"1893746648"	438	2.70140910148621	3.76399993896484	2.48799991607666	3.19166660308838	20051	16540	17781.833984375
"1893746650"	1128	1.86084699630737	1.98000001907349	1.67599999904633	1.76900005340576	16569	16047	16060.3330078125
"1893746651"	529	4.81784391403198	2.49200010299683	2.12800002098083	2.2756667137146	16412	16623	16281.75
"1893746652"	1106	4.9311900138855	2.08399987220764	1.66400003433228	1.82833325862885	20362	17533	18272.166015625
"1893746653"	35	1.26201105117798	2.91199994087219	2.46799993515015	2.58066654205322	20616	17792	18442.583984375
"1893746654"	437	1.8971049785614	3	1.89999997615814	2.53500008583069	18602	16660	17011.5
"1893746655"	1657	2.90134811401367	2.35599994659424	1.87599992752075	1.9743332862854	19946	18057	18496.5
"1893746656"	2375	4.26475095748901	3.14000010490417	2.61999988555908	2.72633337974548	20284	17789	18495.416015625
"1893746658"	1339	3.93922710418701	1.96399998664856	1.70000004768372	1.78066670894623	16923	16202	16311.75
"1893746659"	427	0.748697578907013	1.6800000667572	1.25999999046326	1.39100003242493	17785	17988	17588.25
"1893746661"	1757	4.07873392105103	1.87599992752075	1.66000008583069	1.7039999961853	17424	16224	16596.416015625
"1893746662"	1171	0.369577199220657	2.03600001335144	1.57200002670288	1.66866660118103	19582	18285	18422.833984375
"1893746664"	680	2.65944910049438	1.80400002002716	1.33599996566772	1.44633340835571	19108	18277	18073.916015625
"1893746665"	900	3.59696102142334	1.74800002574921	1.34799993038177	1.44433331489563	18320	17824	17683.166015625
"1893746666"	14	0.640845119953156	3.07599997520447	2.64400005340576	2.74566674232483	20708	17850	18569.75
"1893746667"	752	1.31065905094147	1.72399997711182	1.22399997711182	1.38100004196167	20165	17286	17981.916015625
"1893746670"	1448	4.60573482513428	2.17600011825562	1.72000002861023	1.81700003147125	19578	18243	18375.333984375
"1893746671"	295	1.89273202419281	1.63999998569489	1.15600001811981	1.30533337593079	18810	18515	18152.583984375
"1893746674"	1357	4.23501682281494	2.09599995613098	1.64800000190735	1.7426666021347	19475	18223	18296.583984375
"1893746675"	1226	2.88463807106018	2.05999994277954	1.60000002384186	1.69933331012726	19719	18195	18401.916015625
"1893746676"	1138	1.57151901721954	3.48399996757507	2.4520001411438	2.88933324813843	17643	17821	17294.333984375
"1893746677"	844	1.99545502662659	2.07999992370605	1.74399995803833	1.87099993228912	16667	16449	16241.25
"1893746678"	91	1.69816303253174	4.47599983215332	3.3199999332428	3.87366652488708	20440	16831	18133.416015625
"1893746679"	1527	3.56253099441528	2.42400002479553	1.93999993801117	2.01533341407776	20024	18073	18386.416015625
"1893746682"	212	0.816042482852936	3.39600014686584	2.09599995613098	2.83800005912781	18735	16497	17035.666015625
"1893746683"	692	2.5830659866333	3.51999998092651	2.32399988174438	2.98233318328857	19938	16339	17680.25
"1893746684"	228	1.32453501224518	2.56799983978271	1.74800002574921	2.12566661834717	20095	17691	18407.666015625
"1893746685"	24	0.505404114723206	2.77999997138977	1.932000041008	2.32866668701172	19932	17733	18397
"1893746686"	2120	2.30341696739197	2.53999996185303	2.03600001335144	2.13833332061768	20175	17445	18127.583984375
"1893746687"	53	0.0518870912492275	3.56399989128113	3.04399991035461	3.32033324241638	16378	16723	16249.0830078125
"1893746689"	1988	3.04840588569641	2.64400005340576	2.15599989891052	2.26133322715759	20033	18006	18492.833984375
"1893746691"	65	1.03193199634552	2.70000004768372	1.79999995231628	2.23066663742065	17321	16257	16394.166015625
"1893746692"	114	2.23389196395874	2.55200004577637	2.13199996948242	2.23766660690308	20533	17678	18391
"1893746693"	1082	4.55940914154053	1.93599998950958	1.48000001907349	1.5809999704361	19329	18248	18295.166015625
"1893746694"	-1	0.0276118293404579	4.27142858505249	3.5	3.90833330154419	19118	18126	18087.916015625
"1893746695"	1574	0.691310584545135	2.10399985313416	1.5	1.65733325481415	20441	17346	18273.833984375
"1893746696"	1937	0.906093776226044	2.42400002479553	1.92400002479553	2.01633334159851	20240	17527	18216.833984375
"1893746699"	867	1.94801294803619	2.11999988555908	1.78799998760223	1.91033327579498	16512	16327	16128.3330078125
"1893746700"	650	2.06995391845703	2.40000009536743	1.60000002384186	1.98966670036316	20239	18290	18420.416015625
"1893746701"	1357	4.23501682281494	2.09599995613098	1.64800000190735	1.7426666021347	19475	18223	18296.583984375
"1893746702"	9	0.0254568494856358	4.17599964141846	3.44400000572205	3.89933347702026	18068	16763	16934.5
"1893746703"	130	0.893315374851227	2	1.62400007247925	1.83666670322418	19405	17935	17920.25
"1893746704"	875	3.12196111679077	1.87199997901917	1.40399992465973	1.51499998569489	19376	18374	18332.5
"1893746705"	258	1.1625839471817	2.64400005340576	2.25200009346008	2.36033344268799	20627	17563	18381.916015625
"1893746707"	1934	3.82423305511475	1.90399992465973	1.70000004768372	1.74600005149841	17877	16173	16743.833984375
"1893746710"	344	1.35452902317047	2.67599987983704	2.25600004196167	2.43966674804688	16680	16657	16299.75
"1893746722"	1039	1.62809801101685	1.94799995422363	1.48399996757507	1.58599996566772	19576	18396	18467
"1893746724"	1373	2.90816497802734	2.14400005340576	1.68400001525879	1.77733337879181	19810	18110	18394.666015625
"1893766502"	318	0.952102720737457	2	1.58800005912781	1.84333336353302	18982	18343	17924.916015625
"1893766503"	318	0.952102720737457	2	1.58800005912781	1.84333336353302	18982	18343	17924.916015625
"1893766504"	133	0.947094082832336	2.25999999046326	1.87999999523163	2.1470000743866	18941	18283	17778.833984375
"1893766505"	274	0.433269888162613	2.09999990463257	1.66799998283386	1.94766664505005	18973	18405	17898.083984375
"1893766506"	154	2.11686706542969	2.20000004768372	1.81199991703033	2.08566665649414	19136	18171	17739.333984375
"1893766507"	274	0.433269888162613	2.09999990463257	1.66799998283386	1.94766664505005	18973	18405	17898.083984375
"1893766508"	298	1.63403499126434	2.0239999294281	1.60000002384186	1.87266659736633	18990	18388	17889
"1893766511"	154	2.11686706542969	2.20000004768372	1.81199991703033	2.08566665649414	19136	18171	17739.333984375
"1893766512"	192	0.851852774620056	1.91199994087219	1.5	1.78766667842865	18954	18455	17885.333984375
"1893766516"	298	1.63403499126434	2.0239999294281	1.60000002384186	1.87266659736633	18990	18388	17889
"1893766526"	318	0.952102720737457	2	1.58800005912781	1.84333336353302	18982	18343	17924.916015625
