"ACCENUMB"	"OBJECTID"	"INSTCODE"	"COLLNUMB"	"COLLCODE"	"COLLNAME"	"COLLINSTADDRESS"	"COLLMISSID"	"GENUS"	"SPECIES"	"SPAUTHOR"	"SUBTAXA"	"SUBTAUTHOR"	"CROPNAME"	"ACCENAME"	"ACQDATE"	"ORIGCTY"	"NAMECTY"	"ADM1"	"ADM2"	"ADM3"	"ADM4"	"COLLSITE"	"DECLATITUDE"	"LATITUDE"	"DECLONGITUDE"	"LONGITUDE"	"COORDUNCERT"	"COORDDATUM"	"GEOREFMETH"	"ELEVATION"	"COLLDATE"	"BREDCODE"	"BREDNAME"	"SAMPSTAT"	"ANCEST"	"COLLSRC"	"DONORCODE"	"DONORNAME"	"DONORNUMB"	"OTHERNUMB"	"DUPLSITE"	"DUPLINSTNAME"	"STORAGE"	"MLSSTAT"	"REMARKS"	"globlandc"	"DISTOLAND"	"SUITQUAL"	"ID_0"	"ISO"	"NAME_0"	"ID_1"	"NAME_1"	"VARNAME_1"	"ENGTYPE_1"	"ID_2"	"NAME_2"	"VARNAME_2"	"ENGTYPE_2"	"ID_3"	"NAME_3"	"VARNAME_3"	"ENGTYPE_3"	"ID_4"	"NAME_4"	"VARNAME_4"	"ENGTYPE4"	"NIVELMAX"	"LOCALQUAL"	"COORQUAL"	"intertemp"	"errores"	"precis"	"georble"	"TOTALQUAL"	"TOTALQUAL100"
"1228484666"	110261	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Jalcomulco"	NA	NA	NA	19.3330555555556	"191959N"	-96.6666666666667	"0964000W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	0	20	145	"MEX"	"Mexico"	30	"Veracruz"	NA	"State"	1572	"Jalcomulco"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	50.3333333333333	83.8888888888889
"1228490066"	110261	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Jalcomulco"	NA	NA	NA	19.3330555555556	"191959N"	-96.6666666666667	"0964000W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	0	20	145	"MEX"	"Mexico"	30	"Veracruz"	NA	"State"	1572	"Jalcomulco"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	50.3333333333333	83.8888888888889
"1228493592"	110261	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Jalcomulco"	NA	NA	NA	19.3330555555556	"191959N"	-96.6666666666667	"0964000W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	0	20	145	"MEX"	"Mexico"	30	"Veracruz"	NA	"State"	1572	"Jalcomulco"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	50.3333333333333	83.8888888888889
"1228496567"	110261	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Jalcomulco"	NA	NA	NA	19.3330555555556	"191959N"	-96.6666666666667	"0964000W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	0	20	145	"MEX"	"Mexico"	30	"Veracruz"	NA	"State"	1572	"Jalcomulco"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	50.3333333333333	83.8888888888889
"1228535874"	110261	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Jalcomulco"	NA	NA	NA	19.3330555555556	"191959N"	-96.6666666666667	"0964000W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	0	20	145	"MEX"	"Mexico"	30	"Veracruz"	NA	"State"	1572	"Jalcomulco"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	50.3333333333333	83.8888888888889
"1228542309"	110261	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Jalcomulco"	NA	NA	NA	19.3330555555556	"191959N"	-96.6666666666667	"0964000W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	0	20	145	"MEX"	"Mexico"	30	"Veracruz"	NA	"State"	1572	"Jalcomulco"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	50.3333333333333	83.8888888888889
"1228544322"	110261	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Jalcomulco"	NA	NA	NA	19.3330555555556	"191959N"	-96.6666666666667	"0964000W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	0	20	145	"MEX"	"Mexico"	30	"Veracruz"	NA	"State"	1572	"Jalcomulco"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	50.3333333333333	83.8888888888889
"1228576310"	110261	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Jalcomulco"	NA	NA	NA	19.3330555555556	"191959N"	-96.6666666666667	"0964000W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	0	20	145	"MEX"	"Mexico"	30	"Veracruz"	NA	"State"	1572	"Jalcomulco"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	50.3333333333333	83.8888888888889
"1228593659"	110261	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Jalcomulco"	NA	NA	NA	19.3330555555556	"191959N"	-96.6666666666667	"0964000W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	0	20	145	"MEX"	"Mexico"	30	"Veracruz"	NA	"State"	1572	"Jalcomulco"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	50.3333333333333	83.8888888888889
"1228598749"	110261	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Jalcomulco"	NA	NA	NA	19.3330555555556	"191959N"	-96.6666666666667	"0964000W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	0	20	145	"MEX"	"Mexico"	30	"Veracruz"	NA	"State"	1572	"Jalcomulco"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	50.3333333333333	83.8888888888889
"1228605815"	110261	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Jalcomulco"	NA	NA	NA	19.3330555555556	"191959N"	-96.6666666666667	"0964000W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	0	20	145	"MEX"	"Mexico"	30	"Veracruz"	NA	"State"	1572	"Jalcomulco"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	50.3333333333333	83.8888888888889
"124"	110075	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Yucatan"	"Valladolid"	NA	NA	NA	20.5988888888889	"203556N"	-88.1622222222222	"0880944W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	31	"Yucatán"	NA	"State"	1793	"Valladolid"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	57	95
"12424"	109293	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Ocosingo"	NA	NA	NA	16.7955555555556	"164744N"	-90.8805555555555	"0905250W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	5	"Chiapas"	NA	"State"	87	"Ocosingo"	"Ocozingo"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"1253"	109293	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Ocosingo"	NA	NA	NA	16.9322222222222	"165556N"	-91.2505555555556	"091152.W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	5	"Chiapas"	NA	"State"	87	"Ocosingo"	"Ocozingo"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"12558"	109293	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Ocosingo"	NA	NA	NA	16.8036111111111	"164813N"	-90.8908333333333	"0905327W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	5	"Chiapas"	NA	"State"	87	"Ocosingo"	"Ocozingo"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"1257606805"	110987	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"El Bosque"	NA	NA	NA	17.0908333333333	"170527N"	-92.7016666666667	"0924206W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	5	"Chiapas"	NA	"State"	55	"El Bosque"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	57	95
"1257607568"	110985	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Ocozocoautla de Espinosa"	NA	NA	NA	16.8963888888889	"165347N"	-93.4352777777778	"0932607W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0	15	145	"MEX"	"Mexico"	5	"Chiapas"	NA	"State"	89	"Ocozocoautla de Espinosa"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"1259102744"	110648	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Villaflores"	NA	NA	NA	16.3302777777778	"161949N"	-93.6141666666667	"0933651W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	5	"Chiapas"	NA	"State"	132	"Villaflores"	"Villa Flores"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"1259380700"	109831	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Yucatan"	"Tiziman"	NA	NA	NA	21.4416666666667	"212630N"	-87.7066666666667	"0874224W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	31	"Yucatán"	NA	"State"	1787	"Tizimín"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"1259705771"	110424	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Jalisco"	"La Huerta"	NA	NA	NA	19.5063888888889	"193023N"	-105.050833333333	"1050303W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	14	"Jalisco"	NA	"State"	564	"La Huerta"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	57	95
"1259705850"	109955	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Nayarit"	"Tepic"	NA	NA	NA	21.45	"212700N"	-104.933055555556	"1045559W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	15	145	"MEX"	"Mexico"	18	"Nayarit"	NA	"State"	917	"Tepic"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"1259706169"	109979	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Nayarit"	"Xalisco"	NA	NA	NA	21.3833333333333	"212300N"	-104.983055555556	"1045859W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	18	"Nayarit"	NA	"State"	919	"Xalisco"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	57	95
"1259706188"	110904	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"Dist. Ixtlan"	NA	NA	NA	17.7233333333333	"174324N"	-96.325	"0961930W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0	15	145	"MEX"	"Mexico"	20	"Oaxaca"	NA	"State"	977	"Dist. Ixtlan"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"1259706327"	109955	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Nayarit"	"Tepic"	NA	NA	NA	21.4286111111111	"212543N"	-104.908055555556	"1045429W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	18	"Nayarit"	NA	"State"	917	"Tepic"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	57	95
"1259706491"	109335	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Sonora"	"San Pedro de la Cueva"	NA	NA	NA	29.1666666666667	"291000N"	-109.883055555556	"1095259W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	15	145	"MEX"	"Mexico"	26	"Sonora"	NA	"State"	1371	"San Pedro de la Cueva"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"1259706506"	109757	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Nayarit"	"San Blas"	NA	NA	NA	21.35	"212100N"	-105.233055555556	"1051359W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	18	"Nayarit"	NA	"State"	912	"San Blas"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"1259706777"	110441	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Champotan"	NA	NA	NA	18.9330555555556	"185559N"	-90.3497222222222	"0902059W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	4	"Campeche"	NA	"State"	21	"Champotón"	"Champoton"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"1259706853"	110751	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Tierra Blanca"	NA	NA	NA	18.75	"184500N"	-96.4663888888889	"0962759W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	30	"Veracruz"	NA	"State"	1659	"Tierra Blanca"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	50.3333333333333	83.8888888888889
"1259707328"	109955	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Nayarit"	"Tepic"	NA	NA	NA	21.5125	"213045N"	-105.001944444444	"1050007W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	15	145	"MEX"	"Mexico"	18	"Nayarit"	NA	"State"	917	"Tepic"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"1259707602"	110768	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"San Andres Tuxtla"	NA	NA	NA	18.5663888888889	"183359N"	-95.0663888888889	"0950359W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	30	"Veracruz"	NA	"State"	1628	"San Andrés Tuxtla"	"San Andres Tuxtla"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	13.3333333333333	17	0	1	3	2	50.3333333333333	83.8888888888889
"1259707893"	110980	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"Dist. Tlacolula"	NA	NA	NA	17.05	"170300N"	-96.6330555555555	"0963759W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	0	20	145	"MEX"	"Mexico"	20	"Oaxaca"	NA	"State"	993	"Dist. Tlacolula"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	57	95
"1259708134"	110252	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Carmen"	NA	NA	NA	18.5330555555556	"183159N"	-91.1330555555555	"0910759W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	4	"Campeche"	NA	"State"	20	"Carmen"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"1259708347"	110640	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Guerrero"	"Acapulco de Juarez"	NA	NA	NA	16.85	"165100N"	-99.9166666666667	"0995500W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	0	20	145	"MEX"	"Mexico"	12	"Guerrero"	NA	"State"	349	"Acapulco de Juárez"	"Acapulco de Juarez"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	57	95
"1259708653"	110128	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Yucatan"	"Muna"	NA	NA	NA	20.4830555555556	"202859N"	-89.6830555555556	"0894059W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	31	"Yucatán"	NA	"State"	1744	"Muna"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"1259708951"	109955	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Nayarit"	"Tepic"	NA	NA	NA	21.4322222222222	"212556N"	-104.956944444444	"1045725W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	15	145	"MEX"	"Mexico"	18	"Nayarit"	NA	"State"	917	"Tepic"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"1259709059"	109244	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"La Concordia"	NA	NA	NA	15.7663888888889	"154559N"	-92.9547222222222	"0925717W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0	15	145	"MEX"	"Mexico"	5	"Chiapas"	NA	"State"	72	"La Concordia"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"1259709358"	110015	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Yucatan"	"Conkal"	NA	NA	NA	21.1166666666667	"210700N"	-89.6166666666667	"0893700W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	31	"Yucatán"	NA	"State"	1713	"Conkal"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"1259709678"	110073	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Calkina­"	NA	NA	NA	20.5830555555556	"203459N"	-90.4163888888889	"0902459W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	15	145	"MEX"	"Mexico"	4	"Campeche"	NA	"State"	18	"Calkiní"	"Calkini"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"1259709882"	110441	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Champotan"	NA	NA	NA	18.45	"182700N"	-90.0830555555555	"0900459W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	15	145	"MEX"	"Mexico"	4	"Campeche"	NA	"State"	21	"Champotón"	"Champoton"	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"1259709892"	110959	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"Dist. Juchitan"	NA	NA	NA	16.9663888888889	"165759N"	-94.6163888888889	"0943659W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	15	145	"MEX"	"Mexico"	20	"Oaxaca"	NA	"State"	979	"Dist. Juchitan"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"1259709894"	109979	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Nayarit"	"Xalisco"	NA	NA	NA	21.4169444444444	"212501N"	-104.913055555556	"1045447W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	0	20	145	"MEX"	"Mexico"	18	"Nayarit"	NA	"State"	919	"Xalisco"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	57	95
"1259710084"	109979	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Nayarit"	"Xalisco"	NA	NA	NA	21.4027777777778	"212410N"	-104.906388888889	"1045423W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	15	145	"MEX"	"Mexico"	18	"Nayarit"	NA	"State"	919	"Xalisco"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
"1259710147"	110252	NA	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Carmen"	NA	NA	NA	18.95	"185700N"	-91.1663888888889	"0910959W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	15	145	"MEX"	"Mexico"	4	"Campeche"	NA	"State"	20	"Carmen"	"NA "	"Municipality"	NA	NA	NA	NA	NA	NA	NA	NA	"ADM2"	20	17	0	1	3	2	52	86.6666666666667
