"INSTCODE"	"ACCENUMB"	"COLLNUMB"	"COLLCODE"	"COLLNAME"	"COLLINSTADDRESS"	"COLLMISSID"	"GENUS"	"SPECIES"	"SPAUTHOR"	"SUBTAXA"	"SUBTAUTHOR"	"CROPNAME"	"ACCENAME"	"ACQDATE"	"ORIGCTY"	"NAMECTY"	"ADM1"	"ADM2"	"ADM3"	"ADM4"	"COLLSITE"	"DECLATITUDE"	"LATITUDE"	"DECLONGITUDE"	"LONGITUDE"	"COORDUNCERT"	"COORDDATUM"	"GEOREFMETH"	"ELEVATION"	"COLLDATE"	"BREDCODE"	"BREDNAME"	"SAMPSTAT"	"ANCEST"	"COLLSRC"	"DONORCODE"	"DONORNAME"	"DONORNUMB"	"OTHERNUMB"	"DUPLSITE"	"DUPLINSTNAME"	"STORAGE"	"MLSSTAT"	"REMARKS"	"SUITQUAL"	"LOCALQUAL"	"COORQUAL"	"TOTALQUAL"	"TOTALQUAL100"
NA	"1259706188"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"Dist. Ixtlan"	NA	NA	NA	17.7233333333333	"174324N"	-96.325	"0961930W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1259706327"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Nayarit"	"Tepic"	NA	NA	NA	21.4286111111111	"212543N"	-104.908055555556	"1045429W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	17	57	95
NA	"1259706491"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Sonora"	"San Pedro de la Cueva"	NA	NA	NA	29.1666666666667	"291000N"	-109.883055555556	"1095259W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1259706506"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Nayarit"	"San Blas"	NA	NA	NA	21.35	"212100N"	-105.233055555556	"1051359W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1259706777"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Champotan"	NA	NA	NA	18.9330555555556	"185559N"	-90.3497222222222	"0902059W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1259706853"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Tierra Blanca"	NA	NA	NA	18.75	"184500N"	-96.4663888888889	"0962759W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	13.3333333333333	17	50.3333333333333	83.8888888888889
NA	"1259707328"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Nayarit"	"Tepic"	NA	NA	NA	21.5125	"213045N"	-105.001944444444	"1050007W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1259707602"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"San Andres Tuxtla"	NA	NA	NA	18.5663888888889	"183359N"	-95.0663888888889	"0950359W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	13.3333333333333	17	50.3333333333333	83.8888888888889
NA	"1259707893"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"Dist. Tlacolula"	NA	NA	NA	17.05	"170300N"	-96.6330555555555	"0963759W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	17	57	95
NA	"1259708134"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Carmen"	NA	NA	NA	18.5330555555556	"183159N"	-91.1330555555555	"0910759W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1259708347"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Guerrero"	"Acapulco de Juarez"	NA	NA	NA	16.85	"165100N"	-99.9166666666667	"0995500W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	17	57	95
NA	"1259708653"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Yucatan"	"Muna"	NA	NA	NA	20.4830555555556	"202859N"	-89.6830555555556	"0894059W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1259708951"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Nayarit"	"Tepic"	NA	NA	NA	21.4322222222222	"212556N"	-104.956944444444	"1045725W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1259709059"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"La Concordia"	NA	NA	NA	15.7663888888889	"154559N"	-92.9547222222222	"0925717W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1259709358"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Yucatan"	"Conkal"	NA	NA	NA	21.1166666666667	"210700N"	-89.6166666666667	"0893700W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1259709678"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Calkina­"	NA	NA	NA	20.5830555555556	"203459N"	-90.4163888888889	"0902459W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1259709882"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Champotan"	NA	NA	NA	18.45	"182700N"	-90.0830555555555	"0900459W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1259709892"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"Dist. Juchitan"	NA	NA	NA	16.9663888888889	"165759N"	-94.6163888888889	"0943659W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1259709894"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Nayarit"	"Xalisco"	NA	NA	NA	21.4169444444444	"212501N"	-104.913055555556	"1045447W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	17	57	95
NA	"1259710084"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Nayarit"	"Xalisco"	NA	NA	NA	21.4027777777778	"212410N"	-104.906388888889	"1045423W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1259710147"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Carmen"	NA	NA	NA	18.95	"185700N"	-91.1663888888889	"0910959W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1259710271"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Campeche"	NA	NA	NA	19.5830555555556	"193459N"	-90.3330555555555	"0901959W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1259710350"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"Dist. Ixtlan"	NA	NA	NA	17.7194444444444	"174310N"	-96.3141666666667	"0961851W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1259710377"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Quintana Roo"	"Felipe Carrillo Puerto"	NA	NA	NA	19.7872222222222	"194714N"	-87.7161111111111	"0874258W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1259710420"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Berriozabal"	NA	NA	NA	16.88	"165248N"	-93.3197222222222	"0931911W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1259710578"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Nayarit"	"Tepic"	NA	NA	NA	21.5216666666667	"213118N"	-104.955833333333	"1045721W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	17	57	95
NA	"1259710616"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"Dist. Ixtlan"	NA	NA	NA	17.2330555555556	"171359N"	-96.5663888888889	"0963359W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1259710705"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Coscomatepec"	NA	NA	NA	19.0330555555556	"190159N"	-97.0163888888889	"0970059W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	13.3333333333333	17	45.3333333333333	75.5555555555556
NA	"1259710785"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Jalisco"	"Casimiro Castillo"	NA	NA	NA	19.6636111111111	"193949N"	-104.431666666667	"1042554W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1259711031"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Guerrero"	"Taxco de Alarcon"	NA	NA	NA	18.5166666666667	"183100N"	-99.6	"0993600W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	17	57	95
NA	"1259711321"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Chilan"	NA	NA	NA	17.2286111111111	"171343N"	-92.1113888888889	"0920641W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1259711379"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Nayarit"	"Tepic"	NA	NA	NA	21.4375	"212615N"	-105.064166666667	"1050351W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	17	57	95
NA	"1259711449"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Michoacan de ocampo"	"Paracuaro"	NA	NA	NA	19.1483333333333	"190854N"	-102.223055555556	"1021323W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	13.3333333333333	17	50.3333333333333	83.8888888888889
NA	"1259861202"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Yucatan"	"Tekax"	NA	NA	NA	20.0972222222222	"200550N"	-89.5136111111111	"0893049W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	17	57	95
NA	"1259864170"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Hopelchan"	NA	NA	NA	19.1066666666667	"190624N"	-89.2452777777778	"0891443W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1260595431"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Acacoyagua"	NA	NA	NA	15.4591666666667	"152733N"	-92.6572222222222	"0923926W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	17	57	95
NA	"1261037665"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Nuevo leon"	"Aramberri"	NA	NA	NA	24.0994444444444	"240558N"	-99.8152777777778	"0994855W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1261042600"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Tamaulipas"	"Llera"	NA	NA	NA	23.2	"231200N"	-98.6666666666667	"0984000W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1271"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Guerrero"	"Pilcaya"	NA	NA	NA	18.7397222222222	"184423N"	-99.6788888888889	"0994044W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	6.66666666666667	17	38.6666666666667	64.4444444444444
NA	"13527"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Jalisco"	"La Huerta"	NA	NA	NA	19.5402777777778	"193225N"	-104.995555555556	"1045944W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"137474715"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Jalisco"	"Tomatlan"	NA	NA	NA	20.18	"201048N"	-105.349722222222	"1052059W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1386"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"Santa Mar?a Chimalapa"	NA	NA	NA	17.1594444444444	"170934N"	-94.3591666666667	"0942133W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	13.3333333333333	17	45.3333333333333	75.5555555555556
NA	"1407"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Yucatan"	"Tecoh"	NA	NA	NA	20.6466666666667	"203848N"	-89.4630555555556	"0892747W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1417698996"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Morelos"	"Huitzuco de los Figueroa"	NA	NA	NA	18.395	"182342N"	-99.0580555555556	"0990329W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	13.3333333333333	17	45.3333333333333	75.5555555555556
NA	"1417699390"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Morelos"	"Tlaquiltenango"	NA	NA	NA	18.4686111111111	"182807N"	-98.9838888888889	"0985902W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1417700280"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Morelos"	"Tlaquiltenango"	NA	NA	NA	18.4813888888889	"182853N"	-98.92	"0985512W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1417700911"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Morelos"	"Tlalnepantla"	NA	NA	NA	18.975	"185830N"	-99.0080555555556	"0990029W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1417701372"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Morelos"	"Tepoztlan"	NA	NA	NA	18.9941666666667	"185939N"	-99.0719444444444	"0990419W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1417701789"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Morelos"	"Tlaquiltenango"	NA	NA	NA	18.4897222222222	"182923N"	-98.9202777777778	"0985513W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1418339625"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Soteapan"	NA	NA	NA	18.3638888888889	"182150N"	-94.8055555555556	"0944820W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	13.3333333333333	17	50.3333333333333	83.8888888888889
NA	"1418343038"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Campeche"	NA	NA	NA	19.575	"193430N"	-90.2416666666667	"0901430W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1418343926"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Lerdo de Tejada"	NA	NA	NA	18.625	"183730N"	-95.525	"0953130W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	13.3333333333333	17	50.3333333333333	83.8888888888889
NA	"1418344309"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Catemaco"	NA	NA	NA	18.475	"182830N"	-95.0580555555556	"0950329W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	13.3333333333333	17	45.3333333333333	75.5555555555556
NA	"1418344461"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Catemaco"	NA	NA	NA	18.475	"182830N"	-95.0580555555556	"0950329W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	13.3333333333333	17	45.3333333333333	75.5555555555556
NA	"1418344937"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Soteapan"	NA	NA	NA	18.3916666666667	"182330N"	-94.8916666666667	"0945330W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	13.3333333333333	17	45.3333333333333	75.5555555555556
NA	"1418346861"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Soteapan"	NA	NA	NA	18.3666666666667	"182200N"	-94.8166666666667	"0944900W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	13.3333333333333	17	50.3333333333333	83.8888888888889
NA	"1418347320"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Mecayapan"	NA	NA	NA	18.2666666666667	"181600N"	-94.8830555555555	"0945259W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	13.3333333333333	17	50.3333333333333	83.8888888888889
NA	"1418347675"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Veracruz de ignacio de la llave"	"Ixhuatla?n del Sureste"	NA	NA	NA	18.0661111111111	"180358N"	-94.3933333333333	"0942336W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	13.3333333333333	17	45.3333333333333	75.5555555555556
NA	"1418793433"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"México"	"Coatepec Harinas"	NA	NA	NA	18.825	"184930N"	-99.7691666666667	"0994609W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1419060083"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Yucatan"	"Acanceh"	NA	NA	NA	20.825	"204930N"	-89.4580555555556	"0892729W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1419060525"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Carmen"	NA	NA	NA	18.6083333333333	"183630N"	-90.7247222222222	"0904329W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1419060964"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Campeche"	"Carmen"	NA	NA	NA	18.575	"183430N"	-90.775	"0904630W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1419062942"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Yucatan"	"Peto"	NA	NA	NA	19.975	"195830N"	-88.9916666666667	"0885930W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1419190054"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Oaxaca"	"Dist. Miahuatlan"	NA	NA	NA	16.1913888888889	"161129N"	-96.9544444444444	"0965716W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1419190468"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Angel Albino Corzo"	NA	NA	NA	15.6583333333333	"153930N"	-92.8080555555556	"0924829W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1419191319"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Ocosingo"	NA	NA	NA	16.8972222222222	"165350N"	-92.0066666666667	"0920024W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1419207379"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Sinaloa"	"San Ignacio"	NA	NA	NA	23.8027777777778	"234810N"	-106.535	"1063206W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
NA	"1419217953"	NA	NA	NA	NA	NA	"Melothria"	"pendula"	"L."	NA	NA	NA	NA	NA	"MEX"	"México"	"Chiapas"	"Cacahoatan"	NA	NA	NA	15.1044444444444	"150616N"	-92.0969444444444	"0920549W"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	20	17	52	86.6666666666667
