"ACCENUMB"	"t_awc1"	"t_awc2"	"t_awc3"	"t_soilwater_cap"	"t_bulk_dens"	"t_cecsol"	"t_clay_cont"	"t_coarse_frag"	"depth_rock"	"t_oc_cont"	"t_oc_dens"	"t_oc_stock"	"r_horizon"	"t_sand_cont"	"t_awcts"	"t_silt_cont"	"sodicity"	"t_ph_hox"	"t_ph_kcl"
"2629696098"	9.97500038146973	7.52500009536743	6.44999980926514	28.6000003814697	1419.80004882812	34.2999992370605	41.2249984741211	12.7749996185303	143	13.1000003814697	150.449996948242	152	53	35	44.0999984741211	23.7999992370605	0	64.5749969482422	49.2750015258789
"2629699104"	12.9750003814697	9.97500038146973	7.97499990463257	26.25	1323.82495117188	25.2999992370605	33.9249992370605	15.3000001907349	152	20.2749996185303	222.024993896484	220	45	39.2000007629395	45.9749984741211	26.7749996185303	0	55.2000007629395	45.8250007629395
"2629700196"	11.1999998092651	8.52499961853027	7.125	27.2749996185303	1392.125	27.7999992370605	40.4000015258789	11.1000003814697	189	14.0500001907349	142.899993896484	155	31	36.7999992370605	44.6500015258789	23.5499992370605	0	60.7750015258789	48.3250007629395
"2629702322"	10.9499998092651	8.52499961853027	6.75	27.0249996185303	1406.67504882812	28.9500007629395	38.5750007629395	15.875	160	16.3999996185303	155.925003051758	173	44	38.0750007629395	44	23.5499992370605	0	61.5499992370605	47.375
"2629703098"	11.5249996185303	8.85000038146973	7.22499990463257	29.3999996185303	1293.59997558594	34.0750007629395	41.2249984741211	11.4250001907349	200	21.2999992370605	228.675003051758	235	21	34.0750007629395	47.75	24.3500003814697	0	57	45.9500007629395
"2629707318"	12.4750003814697	9.75	7.77500009536743	25.2250003814697	1358.42504882812	21.6499996185303	37.2249984741211	18.875	186	12.875	170.199996948242	156	36	37.6749992370605	45.2249984741211	24.75	0	58	48.3499984741211
"2629715046"	11.5249996185303	8.85000038146973	7.22499990463257	29.3999996185303	1293.59997558594	34.0750007629395	41.2249984741211	11.4250001907349	200	21.2999992370605	228.675003051758	235	21	34.0750007629395	47.75	24.3500003814697	0	57	45.9500007629395
"2629717476"	11.9499998092651	9.30000019073486	7.75	26.0499992370605	1347.32495117188	24.2749996185303	38.2000007629395	14.3999996185303	181	17.0750007629395	167.975006103516	178	31	38.875	45.4249992370605	23.5	0	57.7999992370605	46.9749984741211
"2629718359"	10.9499998092651	8.72500038146973	7.09999990463257	29.0249996185303	1349.92504882812	35.4749984741211	39.2000007629395	10.9750003814697	190	19.7999992370605	194.199996948242	212	25	34.625	45.8499984741211	26.5750007629395	0	60.5750007629395	47.8499984741211
"2629719669"	11.3249998092651	8.75	7.44999980926514	25.6000003814697	1424.625	22.8999996185303	38.0499992370605	11.8000001907349	198	12.2250003814697	131.824996948242	140	23	37.0750007629395	43.0750007629395	25.25	0	61.3499984741211	49.6500015258789
"2629728762"	12.3500003814697	9.64999961853027	8.125	24.0249996185303	1419.625	20.4750003814697	35.3499984741211	6.07499980926514	200	30.125	175.425003051758	286	8	41.1749992370605	43.5499992370605	23.3999996185303	0	66.2249984741211	54.0499992370605
"2629730795"	12.4250001907349	9.57499980926514	7.77500009536743	24.7999992370605	1389.44995117188	25	39.0999984741211	12.4250001907349	116	11.8999996185303	199.300003051758	163	57	43.5499992370605	44.9000015258789	18.0249996185303	0	72.4749984741211	50.6500015258789
"2629733299"	11.5500001907349	8.75	7.30000019073486	25.0249996185303	1441.02502441406	27.0499992370605	38.7000007629395	7.92500019073486	191	16.8500003814697	144.074996948242	180	24	42.75	43.5250015258789	18.875	0	73.4749984741211	54.0499992370605
"2629733832"	12.3249998092651	9.44999980926514	7.67500019073486	23.0249996185303	1440.22497558594	23.1749992370605	34.7000007629395	13.3249998092651	173	14.4499998092651	121.050003051758	146	31	44.5499992370605	43	20.875	0	71.2750015258789	52.9500007629395
"2629733833"	13	9.97500038146973	7.90000009536743	25	1367.82495117188	24.9249992370605	39.4749984741211	11.875	110	13.6750001907349	194.25	174	61	41.625	45.7750015258789	19.3250007629395	0	73.2750015258789	52.0750007629395
"2629733834"	10.1000003814697	7.57499980926514	6.27500009536743	29	1398.34997558594	38.5750007629395	43.375	10.9750003814697	137	14.0500001907349	158.375	161	55	37.6500015258789	45.3499984741211	19.3250007629395	0	68.7750015258789	48.2750015258789
"2629736968"	13.5500001907349	10.6750001907349	8.67500019073486	21.9750003814697	1445.97497558594	22.8999996185303	26.75	20.6000003814697	200	30.4249992370605	166.149993896484	254	22	46.1500015258789	42.0999984741211	27.125	0	72.6750030517578	62.4500007629395
"2629737157"	12.3249998092651	9.75	7.75	24.125	1397.40002441406	16.6749992370605	34.9000015258789	17.4249992370605	163	14.6999998092651	175.074996948242	170	42	38.5750007629395	43.4749984741211	26.4750003814697	0	54.5750007629395	46.9749984741211
"2629738354"	10.9750003814697	8.52499961853027	6.75	26.0249996185303	1403.19995117188	23.2000007629395	40.9000015258789	16.3999996185303	184	16.3500003814697	152.925003051758	168	33	37.4000015258789	44.0999984741211	21.7749996185303	0	59.9249992370605	48.6500015258789
"2629743249"	12.2749996185303	9.19999980926514	7.77500009536743	25.7999992370605	1383.72497558594	23.375	37.625	18.6749992370605	140	17.8250007629395	176.550003051758	183	49	37.7750015258789	44.6749992370605	25	0	61.125	48.5
"2629743868"	12.8000001907349	9.97500038146973	7.77500009536743	26.2250003814697	1333.97497558594	31.6749992370605	38.3499984741211	12.5500001907349	108	18.3500003814697	222.550003051758	196	70	41.4000015258789	46.7750015258789	20.25	0	73.5500030517578	54.1500015258789
"2629748499"	19	14.6499996185303	12.0249996185303	24.25	1149.375	20	34.875	8.25	199	40.9500007629395	273.424987792969	351	12	38.9000015258789	52.4749984741211	25.5750007629395	1	80.6999969482422	60.9749984741211
"2629748818"	12.2250003814697	9	7.77500009536743	25.0750007629395	1395.15002441406	25.1000003814697	40.5999984741211	10.875	106	11.3000001907349	179.324996948242	154	57	40.6500015258789	44.7750015258789	19.3250007629395	0	73.0999984741211	51.6500015258789
"2629749087"	13.4250001907349	9.97500038146973	8.75	27.6000003814697	1286	33.0250015258789	39.7249984741211	13.1750001907349	102	29.25	246.600006103516	265	74	39.75	48.7750015258789	21.2250003814697	0	73.8000030517578	51.8499984741211
"2629750911"	11.4499998092651	8.67500019073486	7.22499990463257	24.9750003814697	1460.22497558594	25.2749996185303	41.2249984741211	25.4500007629395	127	9.85000038146973	111.849998474121	107	61	38.75	43.2249984741211	20.7999992370605	0	74.0999984741211	58.7999992370605
"2629753481"	11.8999996185303	8.77499961853027	7.44999980926514	24.0249996185303	1405.94995117188	21.2749996185303	34.4749984741211	11.875	200	12.9499998092651	149.425003051758	153	26	42.8499984741211	43.2249984741211	22.6749992370605	0	55.7999992370605	50.0999984741211
"2629765335"	12.25	9.35000038146973	7.90000009536743	26.3250007629395	1383.05004882812	26.0499992370605	37.6500015258789	28.9750003814697	148	20.6000003814697	190.449996948242	192	45	34.5499992370605	44.8250007629395	28.1499996185303	0	62.7999992370605	51.9000015258789
"2629765339"	13	10.5500001907349	8.75	24	1412.65002441406	26.8999996185303	30.875	31.2250003814697	180	33.4249992370605	172.824996948242	242	30	41.9000015258789	43.3499984741211	27.2250003814697	0	73.125	60.5999984741211
"2629775709"	8.94999980926514	6.75	5.75	27.7999992370605	1478.55004882812	31.0750007629395	45.125	20.8999996185303	172	12.6750001907349	100.400001525879	125	30	36.125	42.7249984741211	19	0	70.7750015258789	60.5250015258789
"2629777822"	7.94999980926514	6.09999990463257	5.09999990463257	30.375	1470.27502441406	41.6500015258789	44.2999992370605	26.125	110	10.1499996185303	95.375	91	62	35.0999984741211	42.9500007629395	21.1499996185303	0	66	52.5
"2629778661"	10.75	8.32499980926514	6.67500019073486	24.7999992370605	1490.875	21.7749996185303	40.3250007629395	30.2999992370605	120	8.39999961853027	76.4499969482422	75	57	39.8499984741211	41.7750015258789	20.6749992370605	0	68.125	56.2999992370605
"2629853739"	10.3500003814697	7.75	6.125	24.3250007629395	1499.625	21.9750003814697	41.4249992370605	32.3250007629395	72	10.3000001907349	99.5500030517578	82	79	42.2000007629395	41.625	16.0249996185303	0	71.375	57.25
"2630139305"	10.9750003814697	8.32499980926514	6.77500009536743	27.7999992370605	1386.57495117188	29.125	40.4500007629395	14.8500003814697	142	17.5	175.574996948242	184	46	34.5499992370605	44.9000015258789	25.1499996185303	0	59.2249984741211	46.875
"2630141069"	10.9499998092651	8.52499961853027	6.75	27.125	1410.875	30.5	39.6500015258789	23.8999996185303	105	15.4250001907349	143.850006103516	150	70	37.0999984741211	44.0999984741211	23.5750007629395	0	63.7000007629395	50.0499992370605
"2630141709"	11.1000003814697	8.75	6.875	28.375	1361.67504882812	28.5499992370605	43.3250007629395	15.5500001907349	128	18.7749996185303	196.324996948242	196	53	33.5499992370605	46.0250015258789	23.7749996185303	0	59.7999992370605	47.9249992370605
"2630142219"	15.6999998092651	12.625	10.5249996185303	27.6000003814697	1128.80004882812	31.5750007629395	27.3500003814697	26.875	165	57	404.25	434	36	42.0750007629395	51.5999984741211	30.7000007629395	0	54.5999984741211	46.8250007629395
"2630148349"	13.5749998092651	10.5500001907349	8.75	27.2250003814697	1285.32495117188	26.125	35.75	9.39999961853027	168	21.8500003814697	223.475006103516	236	39	35.2249984741211	47.4500007629395	29.3250007629395	0	57.7999992370605	47
"2630148453"	11.4750003814697	8.77499961853027	7.44999980926514	24.3250007629395	1438.07495117188	16.375	37.75	15.4250001907349	145	12.9499998092651	149.074996948242	149	47	37.2000007629395	42.3250007629395	24.9249992370605	0	55.5750007629395	47.2750015258789
"2630153944"	12.9499998092651	10.3249998092651	8.75	24.9249992370605	1348.19995117188	18.4500007629395	33.125	16.9750003814697	148	30.4500007629395	249.5	290	43	39.125	45.2000007629395	28.5499992370605	0	54.7999992370605	45.9500007629395
"2630158256"	12.9499998092651	10.3249998092651	8.75	24.9249992370605	1348.19995117188	18.4500007629395	33.125	16.9750003814697	148	30.4500007629395	249.5	290	43	39.125	45.2000007629395	28.5499992370605	0	54.7999992370605	45.9500007629395
"2630158948"	13.9750003814697	10.875	8.75	24.0249996185303	1318.17504882812	16.3500003814697	33	19.1499996185303	140	24.125	193.800003051758	221	45	39.9000015258789	46.0999984741211	27.7749996185303	0	54.7999992370605	46.75
"2630159652"	11.9750003814697	9.52499961853027	7.75	24.7999992370605	1392	17.4500007629395	36.875	16.5499992370605	159	13.6750001907349	159.149993896484	158	42	39.5499992370605	44	23.5750007629395	0	56.125	48.8250007629395
"2630160411"	11.9750003814697	9.52499961853027	7.75	24.7999992370605	1392	17.4500007629395	36.875	16.5499992370605	159	13.6750001907349	159.149993896484	158	42	39.5499992370605	44	23.5750007629395	0	56.125	48.8250007629395
"2630162853"	12.3249998092651	9.75	7.75	24.125	1397.40002441406	16.6749992370605	34.9000015258789	17.4249992370605	163	14.6999998092651	175.074996948242	170	42	38.5750007629395	43.4749984741211	26.4750003814697	0	54.5750007629395	46.9749984741211
"2630165869"	15.6999998092651	12.625	10.5249996185303	27.6000003814697	1128.80004882812	31.5750007629395	27.3500003814697	26.875	165	57	404.25	434	36	42.0750007629395	51.5999984741211	30.7000007629395	0	54.5999984741211	46.8250007629395
"2630168653"	13.3249998092651	10.6750001907349	8.55000019073486	23.9750003814697	1360.57495117188	12.6750001907349	36.875	19.2250003814697	169	11.7250003814697	122.224998474121	123	39	37.8250007629395	44.8499984741211	25.4500007629395	0	55.7999992370605	47.6500015258789
"2630171394"	12.7749996185303	9.89999961853027	8.25	24.3500003814697	1375.34997558594	18.1499996185303	32.6500015258789	25.4249992370605	190	23.0499992370605	166.100006103516	200	28	38.7249984741211	44.2000007629395	28.6499996185303	0	53.8250007629395	47.8499984741211
"26529"	12	9	7.55000019073486	25.0249996185303	1383.5	22.0750007629395	36.2999992370605	12.3000001907349	164	17	198.225006103516	199	41	41.0499992370605	44.1500015258789	22.7999992370605	0	56.4749984741211	46.625
"26584"	11.8500003814697	8.97500038146973	7.75	25.3250007629395	1379.92504882812	25.2749996185303	34.6749992370605	27.6749992370605	158	17.3999996185303	174.225006103516	171	45	40.4500007629395	44.75	24.8999996185303	0	59	50.75
"2675"	10.4250001907349	7.77500009536743	6.32499980926514	25.3250007629395	1460.07495117188	18.3500003814697	41.9749984741211	29.625	112	9.64999961853027	109.974998474121	102	74	36.5750007629395	42.4000015258789	21.4750003814697	0	58.3499984741211	50.2999992370605
"2782bis"	10.875	8.57499980926514	6.77500009536743	28.0750007629395	1370.27502441406	33.5250015258789	40.5999984741211	13.875	138	18.125	178.350006103516	185	58	38.5499992370605	45.6500015258789	21.5499992370605	0	63.6749992370605	48.1749992370605
"2807199822"	12.3249998092651	9.52499961853027	7.75	24.0249996185303	1399.32495117188	19.8500003814697	32.4249992370605	11.875	200	15.4750003814697	141.899993896484	166	21	42.4000015258789	43.2999992370605	25.0499992370605	0	56.3499984741211	50.2750015258789
"2807205173"	9.47500038146973	7	5.92500019073486	29.9750003814697	1395.82495117188	45.8250007629395	39.5750007629395	11.1999998092651	156	15.3999996185303	168.550003051758	169	49	42.75	44.9249992370605	18.1000003814697	0	69.5749969482422	47.7000007629395
"2807376579"	12.7749996185303	9.97500038146973	7.97499990463257	25.3250007629395	1377.82495117188	24.375	35.2999992370605	13.4250001907349	142	14.2250003814697	168.524993896484	164	42	37.2249984741211	44.7750015258789	27.5499992370605	0	63	48.5
"2807653660"	11.875	9.44999980926514	7.77500009536743	25.7999992370605	1445.55004882812	27.1499996185303	35.9000015258789	8.75	194	13	149.875	157	10	34.7750015258789	43	30.2250003814697	0	70.9000015258789	51.4500007629395
"28253"	13.3249998092651	10.4499998092651	8.52499961853027	24.1000003814697	1355.02502441406	19.2250003814697	33.875	5.875	200	30.4750003814697	158.225006103516	259	9	40.6749992370605	44.875	25.6749992370605	0	60.2249984741211	52.625
"2859393423"	11.7749996185303	8.97500038146973	7.55000019073486	26.6749992370605	1369.07495117188	26.125	39.4500007629395	14.4250001907349	162	15.3999996185303	159.524993896484	168	42	39.5750007629395	45.2000007629395	21.7749996185303	0	59.5499992370605	48.1749992370605
"28808"	10.2250003814697	8	6.77500009536743	30.0750007629395	1365.17504882812	45.7000007629395	42.2000007629395	12.4250001907349	104	15.5	220.274993896484	199	62	39.3499984741211	46.3499984741211	19.0249996185303	0	75.4749984741211	50.2999992370605
"29092"	10.2749996185303	7.80000019073486	6	28.9750003814697	1363	44.4500007629395	40.2999992370605	10.8999996185303	95	16.1000003814697	221.399993896484	195	67	43.4500007629395	46.0250015258789	16.4500007629395	0	71.3499984741211	50.2750015258789
"2912"	11.3000001907349	8.75	7.09999990463257	24	1471.94995117188	13.5249996185303	40.875	25.3250007629395	132	10.3249998092651	98.4250030517578	106	59	36.4500007629395	41.8250007629395	22.3250007629395	0	62.5999984741211	53.9749984741211
"2961"	9.89999961853027	7.375	5.77500009536743	30	1384.55004882812	46.6749992370605	41.0999984741211	12.8999996185303	140	14.0249996185303	190.625	174	55	39.4500007629395	45.7999992370605	19.6499996185303	0	72.5500030517578	48.2999992370605
"2993511578"	10.3999996185303	8.22500038146973	6.75	27.0249996185303	1426.82495117188	27.4249992370605	40.1749992370605	34.5999984741211	100	15.0500001907349	133.649993896484	137	67	36.7249984741211	43.0750007629395	23.5499992370605	0	61.7999992370605	49.9500007629395
"3110"	13	9.77499961853027	8.32499980926514	24.6749992370605	1354.22497558594	17.0249996185303	35.4749984741211	24.7999992370605	187	14.8249998092651	170.149993896484	159	26	37.2249984741211	44.8499984741211	27.3250007629395	0	53.3499984741211	47.5250015258789
"3115506401"	12.9750003814697	10.5500001907349	8.75	25.3250007629395	1317.09997558594	23.4750003814697	32.6749992370605	21.8500003814697	159	20.3250007629395	243.050003051758	223	40	40.2000007629395	45.7750015258789	27	0	55.7999992370605	44.5
"312"	11.75	9.10000038146973	7.32499980926514	23.8999996185303	1453.47497558594	19.25	37.3499984741211	8.30000019073486	192	12.2250003814697	115.925003051758	137	21	40.5250015258789	42.4500007629395	22.4500007629395	0	64.9749984741211	51.875
"313"	10.2250003814697	8	6.69999980926514	29.9750003814697	1374	46.3499984741211	39.7750015258789	11.2250003814697	110	14.5	209.475006103516	188	60	40.0999984741211	46	20.6499996185303	0	73.5749969482422	48.9500007629395
"31391"	10.1999998092651	7.34999990463257	5.90000009536743	28	1411.34997558594	38.2999992370605	42.0250015258789	10.3999996185303	164	13.5	155.600006103516	158	40	42.7999992370605	44.7750015258789	15.3000001907349	0	72.125	50.5250015258789
"3146"	11.9750003814697	9.32499980926514	7.52500009536743	24.125	1420.77502441406	17.1000003814697	37.7999992370605	19.2999992370605	165	17.6000003814697	147.75	172	42	38.4000015258789	43.0750007629395	24.1000003814697	0	59.5499992370605	48.6500015258789
"31853-A"	8.22500038146973	6.34999990463257	4.875	31	1407.77502441406	52.5499992370605	40.6749992370605	9.57499980926514	182	14.6000003814697	162.574996948242	169	26	43.0999984741211	44.7999992370605	16.875	0	69.7750015258789	46.875
"3236"	11.125	8.57499980926514	7	27.2250003814697	1380.34997558594	33.0999984741211	37.6749992370605	15.8500003814697	114	20.8500003814697	191.324996948242	213	58	39.6749992370605	44.9000015258789	22.6749992370605	0	64.3499984741211	48.4249992370605
"32774"	11.3000001907349	8.75	7.09999990463257	24	1471.94995117188	13.5249996185303	40.875	25.3250007629395	132	10.3249998092651	98.4250030517578	106	59	36.4500007629395	41.8250007629395	22.3250007629395	0	62.5999984741211	53.9749984741211
"32877"	12.3000001907349	9.32499980926514	7.67500019073486	22.0249996185303	1430.75	14	37.5499992370605	25.7749996185303	133	17.7999992370605	106.050003051758	143	56	45.4500007629395	42.9749984741211	17.5499992370605	0	64.1500015258789	56.5999984741211
"33059"	12.3249998092651	9.75	7.75	24.4500007629395	1406.875	16.1749992370605	37.9749984741211	22.4500007629395	161	16.8999996185303	149.800003051758	165	41	36	43.5	26.0249996185303	0	59	49.2750015258789
"3306204425"	10.3999996185303	7.84999990463257	6.52500009536743	27.6749992370605	1423.40002441406	30.5750007629395	43	38.2750015258789	51	16.0750007629395	152.975006103516	103	88	36.7750015258789	44.0999984741211	20.8999996185303	0	67.2249984741211	54.5999984741211
"3306420719"	10.8000001907349	8.22500038146973	6.77500009536743	28.0750007629395	1376.5	33.375	39.6749992370605	12.2250003814697	159	15.0249996185303	179.300003051758	174	47	38.875	45	21.4500007629395	0	62.5750007629395	48.1749992370605
"3317"	12.75	9.75	7.75	26.8250007629395	1308.25	25.2250003814697	37.375	13.0500001907349	197	20.4750003814697	220.949996948242	225	24	38.7750015258789	46.5499992370605	24.5499992370605	0	55.5499992370605	45.8499984741211
"3319"	12.75	9.67500019073486	7.90000009536743	26.0249996185303	1361.75	23.4750003814697	38.5499992370605	16.6749992370605	157	17.875	194.675003051758	194	43	36.7999992370605	45.5499992370605	25.3500003814697	0	61.2000007629395	48.5
"333"	11.3000001907349	8.52499961853027	7.09999990463257	24.9500007629395	1425.625	22.3250007629395	38.6749992370605	11.2250003814697	173	14.2250003814697	135.975006103516	155	43	40.875	43.5250015258789	20.8999996185303	0	61.5750007629395	47.625
"3336"	12.9750003814697	9.875	8.44999980926514	26.8250007629395	1300.94995117188	27.5750007629395	33.2000007629395	12.2250003814697	159	20.3500003814697	210.399993896484	215	34	38.875	46.8250007629395	27.7749996185303	0	54.7999992370605	44.8499984741211
"342"	8.67500019073486	6.57499980926514	5	30.9750003814697	1383.125	50.4500007629395	41.4500007629395	10.875	119	14.6999998092651	209.300003051758	176	63	42.4249992370605	45.6500015258789	15.5500001907349	0	71.5500030517578	50.0750007629395
"3480"	10.6750001907349	8.22500038146973	7	30.2250003814697	1333.125	43.9249992370605	42.2750015258789	12.8999996185303	100	44.7249984741211	268.799987792969	387	67	37.2249984741211	47.25	20.2250003814697	0	71.2249984741211	49.8250007629395
"353"	11.8000001907349	9	7.57499980926514	25.1000003814697	1384.52502441406	22.2749996185303	35.4500007629395	12.875	162	20.3500003814697	188.175003051758	212	43	40.7750015258789	43.875	24	0	55.5499992370605	45.625
"356"	12	9	7.55000019073486	25.0249996185303	1383.5	22.0750007629395	36.2999992370605	12.3000001907349	164	17	198.225006103516	199	41	41.0499992370605	44.1500015258789	22.7999992370605	0	56.4749984741211	46.625
"35748"	11.125	8.57499980926514	7	27.2250003814697	1380.34997558594	33.0999984741211	37.6749992370605	15.8500003814697	114	20.8500003814697	191.324996948242	213	58	39.6749992370605	44.9000015258789	22.6749992370605	0	64.3499984741211	48.4249992370605
"361"	11.7749996185303	9.125	7.55000019073486	25.7999992370605	1350.625	22.9750003814697	36.6749992370605	19.8500003814697	167	21.1000003814697	161.875	192	39	40.6749992370605	45.125	23.2250003814697	0	53.4749984741211	42.9000015258789
"3630"	12.3249998092651	9.52499961853027	7.75	24.0249996185303	1399.32495117188	19.8500003814697	32.4249992370605	11.875	200	15.4750003814697	141.899993896484	166	21	42.4000015258789	43.2999992370605	25.0499992370605	0	56.3499984741211	50.2750015258789
"3666"	11.9750003814697	9.55000019073486	7.75	25.2250003814697	1391.55004882812	18.2250003814697	39.875	15.9750003814697	180	16.2749996185303	150.050003051758	168	37	35.4500007629395	44.2999992370605	25.1000003814697	0	58.7999992370605	47.6500015258789
"370856099"	11.9750003814697	9.32499980926514	7.75	27.0249996185303	1316.97497558594	28	37.2249984741211	13.3249998092651	200	22.9249992370605	212.925003051758	236	22	39.5750007629395	46.5499992370605	23.8999996185303	0	55.875	45.0750007629395
"370856125"	11.5500001907349	8.75	7.09999990463257	24.7999992370605	1438.27502441406	18.125	38.9749984741211	18.5	200	9.42500019073486	101.300003051758	106	15	36.125	42.8499984741211	24.7749996185303	0	59.7750015258789	49.2999992370605
"370856155"	10.9250001907349	8.72500038146973	6.72499990463257	24.8250007629395	1437.82495117188	20.3250007629395	37.3250007629395	23.375	200	11	104	112	18	39.7750015258789	42.5499992370605	23.6749992370605	0	57.2249984741211	48.1500015258789
"370856165"	11.7749996185303	8.89999961853027	7.67500019073486	26	1358.52502441406	24.4750003814697	36.5250015258789	13.625	187	15.8500003814697	170.024993896484	174	30	40.7750015258789	45.0999984741211	22.6749992370605	0	56	45.6749992370605
"371252545"	12.1999998092651	8.97500038146973	7.32499980926514	25.1499996185303	1409.25	25.5249996185303	39.7750015258789	10.7749996185303	110	18.5499992370605	183.699996948242	184	71	42.0999984741211	44.5250015258789	18.4750003814697	0	73.5500030517578	52.2999992370605
"371252742"	9	6.77500009536743	5.77500009536743	29	1423.32495117188	41.25	42.4500007629395	12.8000001907349	166	11.8500003814697	144.774993896484	144	45	39.7750015258789	44.0999984741211	17.7749996185303	0	68.8000030517578	51.0999984741211
"371253204"	12.1999998092651	8.97500038146973	7.32499980926514	25.125	1386.42504882812	26.8999996185303	40.125	11.8000001907349	131	15.5500001907349	172.5	164	51	43.3250007629395	45.0999984741211	16.6749992370605	0	73.1999969482422	50.625
"371255623"	10.2250003814697	8	6	29	1359.59997558594	40.8499984741211	42.2750015258789	13.1999998092651	109	17.4750003814697	186.300003051758	191	58	41.7750015258789	46.2000007629395	15.6750001907349	0	71.1999969482422	50.2000007629395
"371257566"	14.4499998092651	11	9	27.8250007629395	1262.25	35.3250007629395	36.9000015258789	19.5499992370605	94	28.7250003814697	293.049987792969	263	75	37.625	49.25	25.6000003814697	0	74.5500030517578	54.6500015258789
"371258273"	14.5	11.0749998092651	9.42500019073486	27.25	1299.34997558594	34.9249992370605	34.9000015258789	36.3499984741211	88	36.1500015258789	333.674987792969	248	75	36.0750007629395	48.2000007629395	28.7749996185303	0	78.5500030517578	58.2000007629395
"371258501"	12.0749998092651	8.97500038146973	7.55000019073486	25.1499996185303	1403.34997558594	26.1000003814697	39.4749984741211	11.1000003814697	126	12.9499998092651	168.774993896484	152	54	42.6500015258789	44.7000007629395	18.4500007629395	0	72.5500030517578	52.2750015258789
"371259134"	13	9.97500038146973	7.90000009536743	25	1367.82495117188	24.9249992370605	39.4749984741211	11.875	110	13.6750001907349	194.25	174	61	41.625	45.7750015258789	19.3250007629395	0	73.2750015258789	52.0750007629395
"371259273"	12.4250001907349	9.57499980926514	7.77500009536743	24.7999992370605	1389.44995117188	25	39.0999984741211	12.4250001907349	116	11.8999996185303	199.300003051758	163	57	43.5499992370605	44.9000015258789	18.0249996185303	0	72.4749984741211	50.6500015258789
"371260410"	14.0749998092651	11.0749998092651	9	25.8500003814697	1336.17504882812	30.7999992370605	34.9249992370605	15.9750003814697	97	28.0750007629395	271.125	279	70	39.5250015258789	46.8499984741211	25.7000007629395	0	76.3499984741211	59.2000007629395
"371264366"	11.0749998092651	8.35000038146973	6.77500009536743	25.4500007629395	1427.97497558594	27.0750007629395	41.125	9.875	144	12.2250003814697	153.774993896484	143	51	41.7750015258789	43.9749984741211	17.4750003814697	0	72.5749969482422	52.6500015258789
"3811"	10.9499998092651	8.42500019073486	6.75	24	1483.25	16	41.2000007629395	20.3500003814697	121	14.8500003814697	105.099998474121	121	58	39.4749984741211	41.8499984741211	19.3250007629395	0	64.8000030517578	53.875
"3854"	14.8500003814697	12	10.0500001907349	27.25	1273.875	34.0250015258789	34.2999992370605	38.875	77	42.1500015258789	378.149993896484	247	82	36.0750007629395	48.875	29.7000007629395	0	78	58.4000015258789
"3873"	11.9750003814697	9.32499980926514	7.52500009536743	24.125	1420.77502441406	17.1000003814697	37.7999992370605	19.2999992370605	165	17.6000003814697	147.75	172	42	38.4000015258789	43.0750007629395	24.1000003814697	0	59.5499992370605	48.6500015258789
"3936"	12.0500001907349	8.97500038146973	7.75	26.7999992370605	1380.30004882812	25.75	37.2249984741211	10.6499996185303	183	13.4250001907349	153.125	155	19	35.2999992370605	45.0999984741211	26.8999996185303	0	58.5750007629395	45.0750007629395
"4"	10.8999996185303	8.57499980926514	6.77500009536743	26	1401.40002441406	27.125	37.5499992370605	8.875	163	12.125	146.675003051758	139	45	42.6749992370605	43.6500015258789	20	0	59.6500015258789	47.0750007629395
"4_new"	13.3249998092651	10.4499998092651	8.52499961853027	24.1000003814697	1355.02502441406	19.2250003814697	33.875	5.875	200	30.4750003814697	158.225006103516	259	9	40.6749992370605	44.875	25.6749992370605	0	60.2249984741211	52.625
"4000"	12.1999998092651	9.75	7.75	26.1499996185303	1383.65002441406	30.0249996185303	39.9749984741211	12.75	126	15.4499998092651	184.824996948242	167	62	39.4249992370605	45.4500007629395	21.2250003814697	0	73.5500030517578	53.8499984741211
"40449"	12.3249998092651	9.52499961853027	7.75	24.2999992370605	1448.72497558594	23.9500007629395	40.5499992370605	4.09999990463257	189	10.625	137.449996948242	139	22	39	43.9000015258789	20.4500007629395	0	79	57.0750007629395
"4083"	10.5500001907349	7.75	6.67500019073486	24.8999996185303	1483.52502441406	17.7749996185303	42.8499984741211	21.9750003814697	99	12.8500003814697	110.574996948242	110	72	36.875	41.875	20.4750003814697	0	64.5749969482422	55.1749992370605
"41"	9.35000038146973	7	5.90000009536743	31	1378.15002441406	49.3499984741211	41.9000015258789	12.6499996185303	117	14.4750003814697	201.699996948242	184	58	40.2249984741211	46	18.0750007629395	0	73.5500030517578	50.4500007629395
"4107"	11.9750003814697	8.97500038146973	7.32499980926514	26	1382.05004882812	27.875	41.3250007629395	12.4499998092651	113	14.7250003814697	178.149993896484	159	59	41.125	45.4249992370605	17.5499992370605	0	72.1999969482422	50.0999984741211
"4226"	10.9750003814697	8.75	6.75	26.0249996185303	1429.47497558594	24.7999992370605	40.75	24.4500007629395	94	16.6000003814697	127.775001525879	146	72	36.25	43.6500015258789	23.5499992370605	0	64.2249984741211	50.8499984741211
"4263"	11.125	8.57499980926514	7	27.2250003814697	1380.34997558594	33.0999984741211	37.6749992370605	15.8500003814697	114	20.8500003814697	191.324996948242	213	58	39.6749992370605	44.9000015258789	22.6749992370605	0	64.3499984741211	48.4249992370605
