Fuente	ID de la fuente	ESPECIE	"GENUS
"	"SPECIES
"	"ORIGCTY
"	"OBSDATE
"	"POPID
"	"MNGINSTNAME
"	MNGINSTADDRESS	"SPAUTHOR
"	"SUBTAXA
"	"SUBTAUTH
"	"OCCURSITE
"	"DECLATITUDE
"	"DECLONGITUDE
"	"COORDDATUM
"	"ELEVATION
"	SITEPROT	"POPSRC
"	SAMPSTAT	INSTNAME	INSTADDRESS	INSTNAME	"INSTCODE
"	HERBCODE	3.2.5.1	ACCEDOI	ACCENUMB	SPECNUMB	CONSACTION	MLSSTAT	LINKS	REMARKS
GBIF_CWRdiversity	1302446759	Ipomoea batatas	Ipomoea	batatas	CUB	00000000	2195133			(L.) Lam.											Bioversity-SINGER												
GBIF_CWRdiversity	1302446760	Ipomoea batatas	Ipomoea	batatas	CUB	00000000	2195144			(L.) Lam.											Bioversity-SINGER												
GBIF_CWRdiversity	1302446761	Ipomoea batatas	Ipomoea	batatas	CUB	00000000	2195120			(L.) Lam.											Bioversity-SINGER												
GBIF_CWRdiversity	1302446764	Ipomoea batatas	Ipomoea	batatas	CUB	00000000	2195137			(L.) Lam.											Bioversity-SINGER												
GBIF_CWRdiversity	1302446766	Ipomoea batatas	Ipomoea	batatas	CUB	00000000	2195170			(L.) Lam.											Bioversity-SINGER												
GBIF_CWRdiversity	1302446770	Ipomoea batatas	Ipomoea	batatas	CUB	00000000	2195169			(L.) Lam.											Bioversity-SINGER												
GBIF_CWRdiversity	1302446780	Ipomoea batatas	Ipomoea	batatas	CUB	00000000	2195161			(L.) Lam.											Bioversity-SINGER												
GBIF_CWRdiversity	1302446785	Ipomoea batatas	Ipomoea	batatas	CUB	00000000	2195159			(L.) Lam.											Bioversity-SINGER												
GBIF_CWRdiversity	1302446786	Ipomoea batatas	Ipomoea	batatas	CUB	00000000	2195157			(L.) Lam.											Bioversity-SINGER												
GBIF_CWRdiversity	1302446793	Ipomoea batatas	Ipomoea	batatas	CUB	00000000	2195110			(L.) Lam.											Bioversity-SINGER												
GBIF_CWRdiversity	1302446794	Ipomoea batatas	Ipomoea	batatas	CUB	00000000	2195167			(L.) Lam.											Bioversity-SINGER												
GBIF_CWRdiversity	1302446795	Ipomoea batatas	Ipomoea	batatas	CUB	00000000	2195162			(L.) Lam.											Bioversity-SINGER												
GBIF_CWRdiversity	1302446797	Ipomoea batatas	Ipomoea	batatas	CUB	00000000	2195168			(L.) Lam.											Bioversity-SINGER												
GBIF_CWRdiversity	1302446799	Ipomoea batatas	Ipomoea	batatas	CUB	00000000	2195165			(L.) Lam.											Bioversity-SINGER												
GBIF_CWRdiversity	1302446800	Ipomoea batatas	Ipomoea	batatas	CUB	00000000	2195166			(L.) Lam.											Bioversity-SINGER												
GBIF_CWRdiversity	1302446807	Ipomoea batatas	Ipomoea	batatas	CUB	00000000	2195176			(L.) Lam.											Bioversity-SINGER												
GBIF_CWRdiversity	1302446819	Ipomoea batatas	Ipomoea	batatas	CUB	00000000	2195135			(L.) Lam.											Bioversity-SINGER												
GBIF_CWRdiversity	1302454823	Solanum lycopersicum	Solanum	lycopersicum	CUB	00000000	2203216				lycopersicum										Bioversity-ECPGR												
GBIF_CWRdiversity	1302454836	Solanum lycopersicum	Solanum	lycopersicum	CUB	00000000	2203215				lycopersicum										Bioversity-ECPGR												
GBIF_CWRdiversity	1302454897	Solanum lycopersicum	Solanum	lycopersicum	CUB	00000000	2203310				lycopersicum										Bioversity-ECPGR												
GBIF_CWRdiversity	1302454900	Solanum lycopersicum	Solanum	lycopersicum	CUB	00000000	2203305				lycopersicum										Bioversity-ECPGR												
GBIF_CWRdiversity	1302454915	Solanum lycopersicum	Solanum	lycopersicum	CUB	00000000	2203309				lycopersicum										Bioversity-ECPGR												
GBIF_CWRdiversity	1302454944	Solanum lycopersicum	Solanum	lycopersicum	CUB	00000000	2203308				lycopersicum										Bioversity-ECPGR												
GBIF_CWRdiversity	1302454963	Solanum lycopersicum	Solanum	lycopersicum	CUB	00000000	2203317				lycopersicum										Bioversity-ECPGR												
GBIF_CWRdiversity	1302454966	Solanum lycopersicum	Solanum	lycopersicum	CUB	00000000	2203318				lycopersicum										Bioversity-ECPGR												
GBIF_CWRdiversity	1302493560	Solanum lycopersicum	Solanum	lycopersicum	CUB	00000000	2241894			L.											Bioversity-ECPGR												
GBIF_CWRdiversity	1302493575	Solanum lycopersicum	Solanum	lycopersicum	CUB	00000000	2241903			L.											Bioversity-ECPGR												
GBIF_CWRdiversity	1302541761	Phaseolus lunatus	Phaseolus	lunatus	CUB	00000000	2302627			L.			near Varadero /  / Cuba	23.1667	-81.2667	WGS84					CIAT												
GBIF_CWRdiversity	1302541785	Phaseolus lunatus	Phaseolus	lunatus	CUB	00000000	2302628			L.			near Varadero /  / Cuba	23.1667	-81.2667	WGS84					CIAT												
GBIF_CWRdiversity	1302541812	Phaseolus lunatus	Phaseolus	lunatus	CUB	00000000	2302629			L.			near Varadero /  / Cuba	23.1667	-81.2667	WGS84					CIAT												
GBIF_CWRdiversity	1302592430	Cinnamomum sp	Cinnamomum	sp	CUB	00000000	2353544			Schaeff.											USDA_NPGS_GRIN												
GBIF_CWRdiversity	1302594951	Diospyros grisebachii	Diospyros	grisebachii	CUB	00000000	2356154			(Hiern) Standl.											USDA_NPGS_GRIN												
GBIF_CWRdiversity	1302595046	Psidium guajava	Psidium	guajava	CUB	00000000	2356239			L.											USDA_NPGS_GRIN												
GBIF_CWRdiversity	1302595090	Psidium guineense	Psidium	guineense	CUB	00000000	2356341			Sw.											USDA_NPGS_GRIN												
GBIF_CWRdiversity	1302595138	Psidium guajava	Psidium	guajava	CUB	00000000	2356306			L.											USDA_NPGS_GRIN												
GBIF_CWRdiversity	1302595171	Diospyros halesioides	Diospyros	halesioides	CUB	00000000	2356347			Griseb.											USDA_NPGS_GRIN												
GBIF_CWRdiversity	1302607106	Nicotiana tabacum	Nicotiana	tabacum	CUB	00000000	2368837			L.											USDA_NPGS_GRIN												
GBIF_CWRdiversity	1302607521	Nicotiana tabacum	Nicotiana	tabacum	CUB	00000000	2369042			L.											USDA_NPGS_GRIN												
GBIF_CWRdiversity	1302607544	Nicotiana tabacum	Nicotiana	tabacum	CUB	00000000	2369043			L.											USDA_NPGS_GRIN												
GBIF_CWRdiversity	1302607576	Nicotiana tabacum	Nicotiana	tabacum	CUB	00000000	2368857			L.											USDA_NPGS_GRIN												
GBIF_CWRdiversity	1302607767	Nicotiana tabacum	Nicotiana	tabacum	CUB	00000000	2368801			L.											USDA_NPGS_GRIN												
GBIF_CWRdiversity	1302607894	Nicotiana tabacum	Nicotiana	tabacum	CUB	00000000	2369476			L.											USDA_NPGS_GRIN												
GBIF_CWRdiversity	1302607953	Nicotiana tabacum	Nicotiana	tabacum	CUB	00000000	2369480			L.											USDA_NPGS_GRIN												
GBIF_CWRdiversity	1302608139	Nicotiana tabacum	Nicotiana	tabacum	CUB	00000000	2369191			L.											USDA_NPGS_GRIN												
GBIF_CWRdiversity	1302608330	Nicotiana tabacum	Nicotiana	tabacum	CUB	00000000	2369455			L.											USDA_NPGS_GRIN												
GBIF_CWRdiversity	1302608449	Nicotiana tabacum	Nicotiana	tabacum	CUB	00000000	2369510			L.											USDA_NPGS_GRIN												
GBIF_CWRdiversity	1302608683	Nicotiana tabacum	Nicotiana	tabacum	CUB	00000000	2369520			L.											USDA_NPGS_GRIN												
GBIF_CWRdiversity	1302609417	Nicotiana tabacum	Nicotiana	tabacum	CUB	00000000	2370215			L.											USDA_NPGS_GRIN												
GBIF_CWRdiversity	1302609788	Nicotiana tabacum	Nicotiana	tabacum	CUB	00000000	2370759			L.											USDA_NPGS_GRIN												
GBIF_CWRdiversity	1302626348	Eleusine indica	Eleusine	indica	CUB	00000000	2404551			(L.) Gaertn.			 / unknown / Cuba								FSU												
GBIF_CWRdiversity	1302640830	Ipomoea ochracea	Ipomoea	ochracea	CUB	00000000	2419488			(Lindl.) G.Don			 / Ciudad de la Habana / Cuba								Bioversity												
GBIF_CWRdiversity	1302642284	Coleataenia beyeri	Coleataenia	beyeri	CUB	00000000	2421590			Hitchc. & Ekman				21.5	-80	WGS84					Bioversity												
GBIF_CWRdiversity	1302645447	Prunus occidentalis	Prunus	occidentalis	CUB	00000000	2424412			Sw.			 / Villa Clara / Cuba	22.5	-80	WGS84					Bioversity												
GBIF_CWRdiversity	1302657238	Gossypium hirsutum	Gossypium	hirsutum	CUB	00000000	2437377			L.			monte cerca de Calabazas en la orilla de la carretera central / Holgun / Cuba	20.86	-76.531	WGS84					Coppens												
GBIF_CWRdiversity	1302657261	Gossypium hirsutum	Gossypium	hirsutum	CUB	00000000	2437378			L.			sabana arenosa cerca del Hotel El Colony / municipio especial Isla de la Juventud / Cuba	21.6327	-82.9838	WGS84					Coppens												
GBIF_CWRdiversity	1302657282	Gossypium hirsutum	Gossypium	hirsutum	CUB	00000000	2437379			L.			Potrero. Cienfuegos (Sta. Clara) / Cienfuegos / Cuba	22.15	-80.444	WGS84					Coppens												
GBIF_CWRdiversity	1302657323	Gossypium hirsutum	Gossypium	hirsutum	CUB	00000000	2437380	Empresa Nacional para la Protección de la Flora y la Fauna		L.			orillas del ro Cauto a 20 km. de su desembocadura [con nmero de la serie SV 40815] / Granma / Cuba	20.597	-77.06	WGS84					Coppens												
GBIF_CWRdiversity	1302657371	Gossypium hirsutum	Gossypium	hirsutum	CUB	00000000	2437382	NP		L.			Imas, montes secos en la falda norte de la Loma el Cuero / Guantnamo / Cuba	20.090562	-74.547026	WGS84					Coppens												
GBIF_CWRdiversity	1302658382	Gossypium hirsutum	Gossypium	hirsutum	CUB	00000000	2437949	Empresa Nacional para la Protección de la Flora y la Fauna		L.			Cayo Delicias, Ro Hatiguanico, Cinaga de Zapata, LV. Reserva Natural, pantanal costero. NB: contradiction entre Rio Hat.+Cayo Delicias et la suite. Donc je le sors des Z / Matanzas / Cuba	22.53	-81.562264	WGS84					Coppens												
GBIF_CWRdiversity	1302658509	Gossypium hirsutum	Gossypium	hirsutum	CUB	00000000	2437955			L.			"Pennsula de Hicacos, manigua costera entre Rincn Francs y Playa ""Las Calaveras"" / Matanzas / Cuba"	23.138	-81.279713	WGS84					Coppens												
GBIF_CWRdiversity	1302658536	Gossypium hirsutum	Gossypium	hirsutum	CUB	00000000	2437956			L.			"Matanzas: Punta Francs, tip of Ubero Beach Peninsula, alt. 5 m, scrubby forest on flat coastal terrain, 8112W, 2312N. Shrub 1m; fruits brown / Matanzas / Cuba"	23.186283	-81.122777	WGS84					Coppens												
GBIF_CWRdiversity	1302658558	Gossypium hirsutum	Gossypium	hirsutum	CUB	00000000	2437957			L.			Oriente, Sierra Maestra: El Uvero, manigua costera al oeste del pueblo / Santiago de Cuba / Cuba	19.952618	-76.611048	WGS84					Coppens												
GBIF_CWRdiversity	1302658582	Gossypium hirsutum	Gossypium	hirsutum	CUB	00000000	2437958			L.			2.5 m. Casilda, Santa Clara. Saline plain / Sancti Spritus / Cuba	21.761513	-80.013186	WGS84					Coppens												
GBIF_CWRdiversity	1302658607	Gossypium hirsutum	Gossypium	hirsutum	CUB	00000000	2437959			L.			mangrove, near Bataban, Hab. / Mayabeque / Cuba	22.68808	-82.28228	WGS84					Coppens												
GBIF_CWRdiversity	1302658629	Gossypium hirsutum	Gossypium	hirsutum	CUB	00000000	2437960	Empresa Nacional para la Protección de la Flora y la Fauna		L.			Shrub 3 m., corolla yellow with dark red eye. Province of Santa Clara. Vicinity of Cienfuegos. Bank / Cienfuegos / Cuba	22.100137	-80.401885	WGS84					Coppens												
GBIF_CWRdiversity	1302669552	Solanum affine	Solanum	affine	CUB	00000000	2448939			Sendtn.			Cuba. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1302674850	Panicum dichotomum	Panicum	dichotomum	CUB	00000000	2454385			L.			Cuba. . /  / Cuba								Bioversity												
GBIF_CWRdiversity	1302776459	Solanum capsicoides	Solanum	capsicoides	CUB	00000000	2565718			All.			 / Pinar Del Rio / Cuba								CPNWH												
GBIF_CWRdiversity	1302790527	Digitaria curvinervis	Digitaria	curvinervis	CUB	00000000	2601674			Fernald			Caimito de Hanbana / Matanzas / Cuba	22.433333	-80.916667	WGS84					Bioversity												
GBIF_CWRdiversity	1302790569	Panicum millegrana	Panicum	millegrana	CUB	00000000	2601711			Poir.			Bayate / Santiago de Cuba / Cuba	20.383333	-76.266667	WGS84					Bioversity												
GBIF_CWRdiversity	1302797090	Dichanthelium aciculare	Dichanthelium	aciculare	CUB	00000000	2608391			Desv.											Bioversity												Nombre científico de la base de datos original se actualizó de acuerdo al nombre aceptado, principalmente como aparece en Kew (https://powo.science.kew.org/)
GBIF_CWRdiversity	1302797092	Dichanthelium aciculare	Dichanthelium	aciculare	CUB	00000000	2608392			Desv.											Bioversity												Nombre científico de la base de datos original se actualizó de acuerdo al nombre aceptado, principalmente como aparece en Kew (https://powo.science.kew.org/)
GBIF_CWRdiversity	1302797609	Solanum nudum	Solanum	nudum	CUB	00000000	2609255			Humb. & Bonpl. ex Dunal											Bioversity												
GBIF_CWRdiversity	1302797886	Piper arboreum	Piper	arboreum	CUB	00000000	2609475				arboreum										Bioversity												
GBIF_CWRdiversity	1302797898	Piper arboreum	Piper	arboreum	CUB	00000000	2609478				arboreum										Bioversity												
GBIF_CWRdiversity	1302798032	Digitaria argillacea	Digitaria	argillacea	CUB	00000000	2609559			(Hitchc. & Chase) Fernald											Bioversity												
GBIF_CWRdiversity	1302798078	Ipomoea asarifolia	Ipomoea	asarifolia	CUB	00000000	2609673			Roem. & Schult.											Bioversity												
GBIF_CWRdiversity	1302798080	Piper articulatum	Piper	articulatum	CUB	00000000	2609626			A.Rich.											Bioversity												
GBIF_CWRdiversity	1302798193	Ficus aurea	Ficus	aurea	CUB	00000000	2609820			Nutt.											Bioversity												
GBIF_CWRdiversity	1302798678	Coleataenia beyeri	Coleataenia	beyeri	CUB	00000000	2610208			Hitchc. & Ekman											Bioversity												
GBIF_CWRdiversity	1302799116	Pimenta cainitoides	Pimenta	cainitoides	CUB	00000000	2610807			(Urb.) Burret											Bioversity												
GBIF_CWRdiversity	1302799171	Ipomoea jalapa	Ipomoea	jalapa	CUB	00000000	2610822			Coxe											Bioversity												
GBIF_CWRdiversity	1302800709	Digitaria curvinervis	Digitaria	curvinervis	CUB	00000000	2612557			Fernald											Bioversity												
GBIF_CWRdiversity	1302801486	Dioscorea psilostachya	Dioscorea	psilostachya	CUB	00000000	2613477			R.Knuth											Bioversity												
GBIF_CWRdiversity	1302801489	Dioscorea psilostachya	Dioscorea	psilostachya	CUB	00000000	2613478			R.Knuth											Bioversity												
GBIF_CWRdiversity	1302801954	Ipomoea falkioides	Ipomoea	falkioides	CUB	00000000	2613961			Griseb.											Bioversity												
GBIF_CWRdiversity	1302803594	Ipomoea hypargyrea	Ipomoea	hypargyrea	CUB	00000000	2615846			Griseb.											Bioversity												
GBIF_CWRdiversity	1302805114	Vigna longifolia	Vigna	longifolia	CUB	00000000	2617421			(Benth.) Verdc.											Bioversity												
GBIF_CWRdiversity	1302805141	Vigna longifolia	Vigna	longifolia	CUB	00000000	2617428			(Benth.) Verdc.											Bioversity												
GBIF_CWRdiversity	1302805160	Vigna longifolia	Vigna	longifolia	CUB	00000000	2617433			(Benth.) Verdc.											Bioversity												
GBIF_CWRdiversity	1302805725	Piper mananthum	Piper	mananthum	CUB	00000000	2618016			C.Wright											Bioversity												
GBIF_CWRdiversity	1302806401	Ipomoea microdactyla	Ipomoea	microdactyla	CUB	00000000	2618565			Griseb.											Bioversity												
GBIF_CWRdiversity	1304180058	Solanum pachyneurum	Solanum	pachyneurum	CUB	00000000	2620150			O.E.Schulz											Bioversity												
GBIF_CWRdiversity	1304180734	Coleataenia petersonii	Coleataenia	petersonii	CUB	00000000	2620809			Hitchc. & Ekman											Bioversity												
GBIF_CWRdiversity	1304180748	Coleataenia petersonii	Coleataenia	petersonii	CUB	00000000	2620808			Hitchc. & Ekman											Bioversity												
GBIF_CWRdiversity	1304181575	Ipomoea sp	Ipomoea	sp	CUB	00000000	2621821			L.											Bioversity												
GBIF_CWRdiversity	1304182129	Piper amalago	Piper	amalago	CUB	00000000	2622416			C.DC.											Bioversity												
GBIF_CWRdiversity	1304183714	Piper sphaerocarpum	Piper	sphaerocarpum	CUB	00000000	2624218			C.DC.											Bioversity												
GBIF_CWRdiversity	1304185238	Ficus trigonata	Ficus	trigonata	CUB	00000000	2625786			L.											Bioversity												
GBIF_CWRdiversity	1304186102	Panicum virgatum	Panicum	virgatum	CUB	00000000	2626720			L.											Bioversity												
GBIF_CWRdiversity	1304186347	Piper wrightii	Piper	wrightii	CUB	00000000	2627019			C.DC.											Bioversity												
GBIF_CWRdiversity	1304204463	Solanum torvum	Solanum	torvum	CUB	00000000	2651089			Sw.				22.85	-82.533333	WGS84					PBI_NHM												
GBIF_CWRdiversity	1304204493	Solanum sisymbriifolium	Solanum	sisymbriifolium	CUB	00000000	2651091			Lam.				22.660189	-83.124689	WGS84					PBI_NHM												
GBIF_CWRdiversity	1304204509	Solanum torvum	Solanum	torvum	CUB	00000000	2651138			Sw.				21.783333	-78.083333	WGS84					PBI_NHM												
GBIF_CWRdiversity	1304204523	Solanum torvum	Solanum	torvum	CUB	00000000	2651123			Sw.				22.183333	-80.166667	WGS84					PBI_NHM												
GBIF_CWRdiversity	1304204542	Solanum torvum	Solanum	torvum	CUB	00000000	2651115			Sw.				22.266111	-80.616111	WGS84					PBI_NHM												
GBIF_CWRdiversity	1304210786	Carica papaya	Carica	papaya	CUB	00000000	2677494			L.			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304211172	Dioscorea tamoidea	Dioscorea	tamoidea	CUB	00000000	2677902			Griseb.			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304211225	Dioscorea nipensis	Dioscorea	nipensis	CUB	00000000	2677996			R.A.Howard			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304211833	Ficus maxima	Ficus	maxima	CUB	00000000	2678604			Mill.			"North America;West Indies;Cuba;La Habana; / La Habana / Cuba"								HUH												
GBIF_CWRdiversity	1304211846	Ficus maxima	Ficus	maxima	CUB	00000000	2678608			Mill.			"North America;West Indies;Cuba;Santa Clara; / Santa Clara / Cuba"								HUH												
GBIF_CWRdiversity	1304211882	Ficus maxima	Ficus	maxima	CUB	00000000	2678635			Mill.			"North America;West Indies;Cuba;Santiago de Cuba; / Santiago de Cuba / Cuba"								HUH												
GBIF_CWRdiversity	1304212229	Ficus aurea	Ficus	aurea	CUB	00000000	2679009			Nutt.			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304213465	Ficus sarmentosa	Ficus	sarmentosa	CUB	00000000	2680256			(Champion ex Benth.) Corner	impressa		"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304213787	Ilex dioica	Ilex	dioica	CUB	00000000	2680575			Griseb.			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304213822	Ilex macfadyenii	Ilex	macfadyenii	CUB	00000000	2680645			Loes.	occidentalis		"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304213850	Ilex macfadyenii	Ilex	macfadyenii	CUB	00000000	2680639			Loes.	occidentalis		"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304213855	Ilex vomitoria	Ilex	vomitoria	CUB	00000000	2680648			Aiton			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304213869	Ilex berteroi	Ilex	berteroi	CUB	00000000	2680647			Loes. ex Urb.			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304213903	Ilex clementis	Ilex	clementis	CUB	00000000	2680727			Britton & P.Wilson			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304213935	Ilex cubana	Ilex	cubana	CUB	00000000	2680735			Loes. ex Urb.			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304213939	Ilex cubana	Ilex	cubana	CUB	00000000	2680736			Loes. ex Urb.			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304213953	Ilex cubana	Ilex	cubana	CUB	00000000	2680734			Loes. ex Urb.			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304213970	Ilex dioica	Ilex	dioica	CUB	00000000	2680781			Griseb.			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304213985	Ilex gundlachiana	Ilex	gundlachiana	CUB	00000000	2680782			Loesener			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304213993	Ilex dioica	Ilex	dioica	CUB	00000000	2680780			Griseb.			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304214064	Ilex obcordata	Ilex	obcordata	CUB	00000000	2680881			Sw.			"North America;West Indies;Cuba;Santiago de Cuba; / Santiago de Cuba / Cuba"								HUH												
GBIF_CWRdiversity	1304214181	Ipomoea fuchsioides	Ipomoea	fuchsioides	CUB	00000000	2681016			Griseb.			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304214227	Ipomoea jalapa	Ipomoea	jalapa	CUB	00000000	2681040			Coxe			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304214262	Ipomoea calophylla	Ipomoea	calophylla	CUB	00000000	2681042			Fenzl			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304214274	Ipomoea cairica	Ipomoea	cairica	CUB	00000000	2681079			(L.) Sweet			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304214342	Ipomoea carolina	Ipomoea	carolina	CUB	00000000	2681167			Urb.			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304214353	Ipomoea sp	Ipomoea	sp	CUB	00000000	2681136			L.			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304214395	Juglans jamaicensis	Juglans	jamaicensis	CUB	00000000	2681194			C.DC.			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304215451	Panicum millegrana	Panicum	millegrana	CUB	00000000	2682308			Poir.			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304215475	Panicum dichotomiflorum	Panicum	dichotomiflorum	CUB	00000000	2682329			Michx.			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304215493	Panicum ghiesbreghtii	Panicum	ghiesbreghtii	CUB	00000000	2682385			E.Fourn. & E.Fourn.			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304215618	Persea hypoleuca 	Persea	hypoleuca 	CUB	00000000	2682501			P.Wilson			"North America;West Indies;Cuba; /  / Cuba"								HUH												Nombre científico de la base de datos original se actualizó de acuerdo al nombre aceptado, principalmente como aparece en Kew (https://powo.science.kew.org/)
GBIF_CWRdiversity	1304215735	Pimenta oligantha	Pimenta	oligantha	CUB	00000000	2682662			(Urb.) Burret			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304216021	Piper arboreum	Piper	arboreum	CUB	00000000	2682963			Trel.			"North America;West Indies;Cuba;Las Tunas; / Las Tunas / Cuba"								HUH												
GBIF_CWRdiversity	1304216040	Piper confusum	Piper	confusum	CUB	00000000	2682988			C.DC.			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304216042	Piper confusum	Piper	confusum	CUB	00000000	2682987			C.DC.			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304219018	Solanum nitidum	Solanum	nitidum	CUB	00000000	2686528			Ruiz & Pav.			"North America;West Indies;Cuba;Pinar del Rio; / Pinar del Rio / Cuba"								HUH												
GBIF_CWRdiversity	1304219019	Solanum nitidum	Solanum	nitidum	CUB	00000000	2686534			Ruiz & Pav.			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304219020	Solanum nitidum	Solanum	nitidum	CUB	00000000	2686547			Ruiz & Pav.			"North America;West Indies;Cuba;Ciudad de la Habana; / Ciudad de la Habana / Cuba"								HUH												
GBIF_CWRdiversity	1304219037	Solanum nitidum	Solanum	nitidum	CUB	00000000	2686529			Ruiz & Pav.			"North America;West Indies;Cuba;Cienfuegos; / Cienfuegos / Cuba"								HUH												
GBIF_CWRdiversity	1304219101	Solanum nitidum	Solanum	nitidum	CUB	00000000	2686546			Ruiz & Pav.			"North America;West Indies;Cuba;Pinar del Rio; / Pinar del Rio / Cuba"								HUH												
GBIF_CWRdiversity	1304219388	Solanum gundlachii	Solanum	gundlachii	CUB	00000000	2686899			Urb.			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304219457	Solanum sp	Solanum	sp	CUB	00000000	2686924			L.			"North America;West Indies;Cuba; /  / Cuba"								HUH												
GBIF_CWRdiversity	1304224730	Ipomoea pes-caprae	Ipomoea	pes-caprae	CUB	00000000	2695067			(L.) R.Brown			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304224767	Ipomoea pes-caprae	Ipomoea	pes-caprae	CUB	00000000	2695065			(L.) R.Brown			Matanzas: entre Varadero y playa de Camarioca /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304224788	Rorippa portoricensis	Rorippa	portoricensis	CUB	00000000	2695100			(O.E.Schulz) Greuter & R.Rankin	pumilum										Bioversity												
GBIF_CWRdiversity	1304226508	Piper aduncum	Piper	aduncum	CUB	00000000	2696814			L.			Matanzas /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304226582	Capsicum annuum	Capsicum	annuum	CUB	00000000	2696907			(Dunal) Heiser & Pickersgill	glabriusculum		Matanzas: entre Crdenas y Varadero, junto al lugar llamado San Lorenzo, a unos 25 m. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304226617	Capsicum annuum	Capsicum	annuum	CUB	00000000	2696908				annuum		Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304226821	Panicum dichotomum	Panicum	dichotomum	CUB	00000000	2697160			L.											Bioversity												
GBIF_CWRdiversity	1304227033	Solanum nitidum	Solanum	nitidum	CUB	00000000	2697366			Ruiz & Pav.											Bioversity												
GBIF_CWRdiversity	1304227390	Ilex dioica	Ilex	dioica	CUB	00000000	2697729			Griseb.											Bioversity												
GBIF_CWRdiversity	1304227845	Dichanthelium aciculare	Dichanthelium	aciculare	CUB	00000000	2698259			Desv.											Bioversity												Nombre científico de la base de datos original se actualizó de acuerdo al nombre aceptado, principalmente como aparece en Kew (https://powo.science.kew.org/)
GBIF_CWRdiversity	1304227891	Solanum sp	Solanum	sp	CUB	00000000	2698311			L.											Bioversity												
GBIF_CWRdiversity	1304227901	Solanum sp	Solanum	sp	CUB	00000000	2698309			L.			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304227922	Solanum aculeatissimum	Solanum	aculeatissimum	CUB	00000000	2698305			Jacq.			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304227923	Solanum sp	Solanum	sp	CUB	00000000	2698310			L.											Bioversity												
GBIF_CWRdiversity	1304227987	Pimenta adenoclada	Pimenta	adenoclada	CUB	00000000	2698395			(Urb.) Burret											Bioversity												
GBIF_CWRdiversity	1304228787	Solanum americanum	Solanum	americanum	CUB	00000000	2699373			Mill.			Habana /  / Cuba								Bioversity												
